id	camera_l	disp	qw	qx	qy	qz	tx	ty	tz
0	Kite_training/foggy/color_left/trajectory_2010/000004.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2010/000004.PNG	0.999962	-0.000460	0.005244	0.007006	-0.507893	-0.459147	2.130890
1	Kite_training/foggy/color_left/trajectory_2010/000008.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2010/000008.PNG	0.999966	0.000027	0.004670	0.006751	-0.531795	-0.460106	2.151510
2	Kite_training/foggy/color_left/trajectory_2010/000012.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2010/000012.PNG	0.999975	0.000108	0.004754	0.005156	-0.550079	-0.458438	2.172857
3	Kite_training/foggy/color_left/trajectory_2010/000016.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2010/000016.PNG	0.999983	-0.000168	0.005407	0.002360	-0.564575	-0.457524	2.193917
4	Kite_training/foggy/color_left/trajectory_2010/000020.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2010/000020.PNG	0.999984	-0.000332	0.005566	-0.000141	-0.579815	-0.460718	2.213393
5	Kite_training/foggy/color_left/trajectory_2010/000024.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2010/000024.PNG	0.999989	-0.000076	0.004567	-0.001423	-0.595796	-0.467490	2.231704
6	Kite_training/foggy/color_left/trajectory_2010/000028.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2010/000028.PNG	0.999995	0.000581	0.002557	-0.001523	-0.608262	-0.474617	2.250630
7	Kite_training/foggy/color_left/trajectory_2010/000032.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2010/000032.PNG	0.999998	0.001041	0.001153	-0.000928	-0.612056	-0.478708	2.271913
8	Kite_training/foggy/color_left/trajectory_2010/000036.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2010/000036.PNG	0.999999	0.000907	0.001354	0.000053	-0.609440	-0.479631	2.294702
9	Kite_training/foggy/color_left/trajectory_2010/000040.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2010/000040.PNG	0.999994	0.000214	0.003105	0.001448	-0.607973	-0.479630	2.316417
10	Kite_training/foggy/color_left/trajectory_2010/000044.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2010/000044.PNG	0.999978	-0.000433	0.005467	0.003752	-0.614572	-0.481262	2.334077
11	Kite_training/foggy/color_left/trajectory_2010/000048.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2010/000048.PNG	0.999943	-0.000570	0.007761	0.007329	-0.632618	-0.483513	2.346501
12	Kite_training/foggy/color_left/trajectory_2010/000052.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2010/000052.PNG	0.999877	-0.000135	0.009983	0.012126	-0.663031	-0.482264	2.354105
13	Kite_training/foggy/color_left/trajectory_2010/000056.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2010/000056.PNG	0.999781	0.000875	0.012612	0.016650	-0.703184	-0.473894	2.359440
14	Kite_training/foggy/color_left/trajectory_2010/000060.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2010/000060.PNG	0.999680	0.002474	0.016147	0.019302	-0.751105	-0.456835	2.364602
15	Kite_training/foggy/color_left/trajectory_2010/000064.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2010/000064.PNG	0.999578	0.004707	0.020560	0.019982	-0.809309	-0.430736	2.368358
16	Kite_training/foggy/color_left/trajectory_2010/000068.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2010/000068.PNG	0.999479	0.007037	0.025014	0.019165	-0.879672	-0.395664	2.362425
17	Kite_training/foggy/color_left/trajectory_2010/000072.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2010/000072.PNG	0.999408	0.008494	0.028262	0.017673	-0.958977	-0.354641	2.335641
18	Kite_training/foggy/color_left/trajectory_2010/000076.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2010/000076.PNG	0.999380	0.008856	0.030265	0.015645	-1.039009	-0.314684	2.288845
