id	camera_l	disp	qw	qx	qy	qz	tx	ty	tz
0	Kite_training/foggy/color_left/trajectory_2001/000004.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2001/000004.PNG	0.999997	0.001255	0.000030	0.001973	0.441719	-0.250017	2.804884
1	Kite_training/foggy/color_left/trajectory_2001/000008.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2001/000008.PNG	0.999999	0.001205	0.000034	-0.000772	0.454566	-0.237295	2.806879
2	Kite_training/foggy/color_left/trajectory_2001/000012.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2001/000012.PNG	0.999996	0.001127	0.000038	-0.002522	0.469231	-0.225680	2.807963
3	Kite_training/foggy/color_left/trajectory_2001/000016.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2001/000016.PNG	0.999994	0.001030	0.000041	-0.003288	0.484967	-0.215881	2.808158
4	Kite_training/foggy/color_left/trajectory_2001/000020.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2001/000020.PNG	0.999994	0.001007	0.000043	-0.003170	0.499876	-0.207298	2.807576
5	Kite_training/foggy/color_left/trajectory_2001/000024.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2001/000024.PNG	0.999997	0.001102	0.000048	-0.002218	0.512858	-0.199624	2.806307
6	Kite_training/foggy/color_left/trajectory_2001/000028.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2001/000028.PNG	0.999999	0.001306	0.000053	-0.000479	0.523641	-0.193071	2.804417
7	Kite_training/foggy/color_left/trajectory_2001/000032.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2001/000032.PNG	0.999999	0.001386	0.000060	0.000993	0.533083	-0.187154	2.802212
8	Kite_training/foggy/color_left/trajectory_2001/000036.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2001/000036.PNG	0.999999	0.001119	0.000071	0.001181	0.542410	-0.181604	2.799896
9	Kite_training/foggy/color_left/trajectory_2001/000040.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2001/000040.PNG	1.000000	0.000518	0.000091	0.000096	0.552105	-0.177065	2.797356
10	Kite_training/foggy/color_left/trajectory_2001/000044.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2001/000044.PNG	0.999999	0.000094	0.000110	-0.001114	0.561968	-0.175324	2.794439
11	Kite_training/foggy/color_left/trajectory_2001/000048.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2001/000048.PNG	0.999999	0.000345	0.000118	-0.001336	0.571464	-0.176472	2.791163
12	Kite_training/foggy/color_left/trajectory_2001/000052.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2001/000052.PNG	0.999999	0.001256	0.000119	-0.000558	0.580323	-0.177819	2.787741
13	Kite_training/foggy/color_left/trajectory_2001/000056.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2001/000056.PNG	0.999998	0.002117	0.000113	0.000514	0.588764	-0.175491	2.784168
14	Kite_training/foggy/color_left/trajectory_2001/000060.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2001/000060.PNG	0.999997	0.002239	0.000101	0.001197	0.597226	-0.168860	2.780190
15	Kite_training/foggy/color_left/trajectory_2001/000064.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2001/000064.PNG	0.999998	0.001595	0.000087	0.001462	0.605914	-0.161585	2.775526
16	Kite_training/foggy/color_left/trajectory_2001/000068.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2001/000068.PNG	0.999999	0.000498	0.000079	0.001412	0.615000	-0.158154	2.770152
17	Kite_training/foggy/color_left/trajectory_2001/000072.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2001/000072.PNG	0.999999	-0.000172	0.000079	0.001330	0.624574	-0.162649	2.764572
18	Kite_training/foggy/color_left/trajectory_2001/000076.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2001/000076.PNG	0.999999	-0.000261	0.000083	0.001264	0.634577	-0.172955	2.759029
19	Kite_training/foggy/color_left/trajectory_2001/000080.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2001/000080.PNG	0.999999	0.000003	0.000086	0.001201	0.645037	-0.183002	2.753680
20	Kite_training/foggy/color_left/trajectory_2001/000084.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2001/000084.PNG	0.999999	0.000155	0.000090	0.001112	0.656126	-0.184973	2.748607
21	Kite_training/foggy/color_left/trajectory_2001/000088.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2001/000088.PNG	0.999999	0.000138	0.000095	0.000991	0.667928	-0.178740	2.743766
22	Kite_training/foggy/color_left/trajectory_2001/000092.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2001/000092.PNG	1.000000	0.000008	0.000099	0.000850	0.680355	-0.165763	2.739124
23	Kite_training/foggy/color_left/trajectory_2001/000096.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2001/000096.PNG	1.000000	-0.000085	0.000095	0.000711	0.693079	-0.148153	2.734728
24	Kite_training/foggy/color_left/trajectory_2001/000100.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2001/000100.PNG	1.000000	-0.000118	0.000081	0.000578	0.706094	-0.125956	2.730604
25	Kite_training/foggy/color_left/trajectory_2001/000104.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2001/000104.PNG	1.000000	-0.000094	0.000064	0.000336	0.719310	-0.099629	2.726730
26	Kite_training/foggy/color_left/trajectory_2001/000108.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2001/000108.PNG	1.000000	-0.000028	0.000071	-0.000587	0.732055	-0.072578	2.722937
27	Kite_training/foggy/color_left/trajectory_2001/000112.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2001/000112.PNG	0.999997	0.000073	0.000111	-0.002366	0.744005	-0.044746	2.719206
28	Kite_training/foggy/color_left/trajectory_2001/000116.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2001/000116.PNG	0.999988	0.000248	0.000173	-0.004955	0.754759	-0.014655	2.715578
29	Kite_training/foggy/color_left/trajectory_2001/000120.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2001/000120.PNG	0.999969	0.000992	0.000110	-0.007773	0.762735	0.018568	2.712083
30	Kite_training/foggy/color_left/trajectory_2001/000124.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2001/000124.PNG	0.999942	0.002648	-0.000142	-0.010429	0.767351	0.057820	2.708440
31	Kite_training/foggy/color_left/trajectory_2001/000128.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2001/000128.PNG	0.999904	0.005150	-0.000495	-0.012869	0.768706	0.107407	2.703748
32	Kite_training/foggy/color_left/trajectory_2001/000132.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2001/000132.PNG	0.999863	0.007638	-0.000739	-0.014652	0.763622	0.168288	2.694636
33	Kite_training/foggy/color_left/trajectory_2001/000136.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2001/000136.PNG	0.999833	0.009604	-0.000803	-0.015524	0.749451	0.236767	2.679225
34	Kite_training/foggy/color_left/trajectory_2001/000140.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2001/000140.PNG	0.999819	0.011012	-0.000729	-0.015486	0.725523	0.307620	2.657589
35	Kite_training/foggy/color_left/trajectory_2001/000144.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2001/000144.PNG	0.999828	0.011350	-0.000385	-0.014677	0.692317	0.380470	2.629938
36	Kite_training/foggy/color_left/trajectory_2001/000148.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2001/000148.PNG	0.999861	0.010061	0.000320	-0.013269	0.649526	0.452996	2.597080
37	Kite_training/foggy/color_left/trajectory_2001/000152.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2001/000152.PNG	0.999909	0.007157	0.001228	-0.011326	0.596245	0.515609	2.561083
38	Kite_training/foggy/color_left/trajectory_2001/000156.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2001/000156.PNG	0.999945	0.004350	0.001389	-0.009494	0.533163	0.560534	2.525936
39	Kite_training/foggy/color_left/trajectory_2001/000160.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2001/000160.PNG	0.999958	0.003599	-0.000079	-0.008429	0.465072	0.590348	2.492920
40	Kite_training/foggy/color_left/trajectory_2001/000164.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2001/000164.PNG	0.999949	0.005075	-0.003098	-0.008122	0.399384	0.616818	2.458521
41	Kite_training/foggy/color_left/trajectory_2001/000168.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2001/000168.PNG	0.999907	0.007827	-0.007567	-0.008243	0.342638	0.647953	2.418552
42	Kite_training/foggy/color_left/trajectory_2001/000172.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2001/000172.PNG	0.999832	0.009388	-0.013486	-0.008072	0.301264	0.680531	2.369439
43	Kite_training/foggy/color_left/trajectory_2001/000176.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2001/000176.PNG	0.999709	0.009435	-0.020904	-0.007528	0.281578	0.706644	2.312826
