id	camera_l	disp	qw	qx	qy	qz	tx	ty	tz
0	PLE_training/winter/color_left/trajectory_6017/000004.JPEG	PLE_training/winter/stereo_disparity/trajectory_6017/000004.PNG	0.998712	0.011127	0.048977	-0.007263	-0.202267	-0.034013	1.038583
1	PLE_training/winter/color_left/trajectory_6017/000008.JPEG	PLE_training/winter/stereo_disparity/trajectory_6017/000008.PNG	0.998979	0.006327	0.043469	-0.010568	-0.253040	-0.075727	1.013357
2	PLE_training/winter/color_left/trajectory_6017/000012.JPEG	PLE_training/winter/stereo_disparity/trajectory_6017/000012.PNG	0.999318	-0.000656	0.034590	-0.012928	-0.296157	-0.114369	0.990235
3	PLE_training/winter/color_left/trajectory_6017/000016.JPEG	PLE_training/winter/stereo_disparity/trajectory_6017/000016.PNG	0.999602	-0.008921	0.022579	-0.014363	-0.325253	-0.153165	0.970171
4	PLE_training/winter/color_left/trajectory_6017/000020.JPEG	PLE_training/winter/stereo_disparity/trajectory_6017/000020.PNG	0.999741	-0.014167	0.011938	-0.013217	-0.332870	-0.189463	0.960762
5	PLE_training/winter/color_left/trajectory_6017/000024.JPEG	PLE_training/winter/stereo_disparity/trajectory_6017/000024.PNG	0.999844	-0.014521	0.005531	-0.008343	-0.323597	-0.213561	0.965324
6	PLE_training/winter/color_left/trajectory_6017/000028.JPEG	PLE_training/winter/stereo_disparity/trajectory_6017/000028.PNG	0.999937	-0.010608	0.003631	0.000242	-0.308568	-0.215644	0.983329
7	PLE_training/winter/color_left/trajectory_6017/000032.JPEG	PLE_training/winter/stereo_disparity/trajectory_6017/000032.PNG	0.999943	-0.005690	0.004683	0.007774	-0.291961	-0.198591	1.009792
8	PLE_training/winter/color_left/trajectory_6017/000036.JPEG	PLE_training/winter/stereo_disparity/trajectory_6017/000036.PNG	0.999912	-0.001840	0.007445	0.010841	-0.273699	-0.169901	1.039617
9	PLE_training/winter/color_left/trajectory_6017/000040.JPEG	PLE_training/winter/stereo_disparity/trajectory_6017/000040.PNG	0.999885	0.000959	0.011722	0.009535	-0.255162	-0.134515	1.070715
10	PLE_training/winter/color_left/trajectory_6017/000044.JPEG	PLE_training/winter/stereo_disparity/trajectory_6017/000044.PNG	0.999856	0.002695	0.015386	0.006572	-0.242482	-0.095778	1.100243
11	PLE_training/winter/color_left/trajectory_6017/000048.JPEG	PLE_training/winter/stereo_disparity/trajectory_6017/000048.PNG	0.999847	0.003281	0.016668	0.004236	-0.238182	-0.055349	1.127005
12	PLE_training/winter/color_left/trajectory_6017/000052.JPEG	PLE_training/winter/stereo_disparity/trajectory_6017/000052.PNG	0.999872	0.002707	0.015551	0.002593	-0.238029	-0.014954	1.152029
13	PLE_training/winter/color_left/trajectory_6017/000056.JPEG	PLE_training/winter/stereo_disparity/trajectory_6017/000056.PNG	0.999915	0.001732	0.012937	0.000538	-0.237188	0.023829	1.177079
14	PLE_training/winter/color_left/trajectory_6017/000060.JPEG	PLE_training/winter/stereo_disparity/trajectory_6017/000060.PNG	0.999943	0.001323	0.010003	-0.003402	-0.232530	0.060662	1.203615
15	PLE_training/winter/color_left/trajectory_6017/000064.JPEG	PLE_training/winter/stereo_disparity/trajectory_6017/000064.PNG	0.999932	0.001569	0.006847	-0.009333	-0.223650	0.096214	1.231680
16	PLE_training/winter/color_left/trajectory_6017/000068.JPEG	PLE_training/winter/stereo_disparity/trajectory_6017/000068.PNG	0.999869	0.002404	0.003801	-0.015534	-0.212719	0.127510	1.260512
17	PLE_training/winter/color_left/trajectory_6017/000072.JPEG	PLE_training/winter/stereo_disparity/trajectory_6017/000072.PNG	0.999836	0.003515	0.001639	-0.017663	-0.204900	0.145827	1.288311
18	PLE_training/winter/color_left/trajectory_6017/000076.JPEG	PLE_training/winter/stereo_disparity/trajectory_6017/000076.PNG	0.999875	0.004798	0.000472	-0.015043	-0.200845	0.151813	1.314150
19	PLE_training/winter/color_left/trajectory_6017/000080.JPEG	PLE_training/winter/stereo_disparity/trajectory_6017/000080.PNG	0.999943	0.006013	0.000109	-0.008874	-0.199607	0.147269	1.337494
20	PLE_training/winter/color_left/trajectory_6017/000084.JPEG	PLE_training/winter/stereo_disparity/trajectory_6017/000084.PNG	0.999971	0.006529	-0.000094	-0.003830	-0.199289	0.132640	1.357820
21	PLE_training/winter/color_left/trajectory_6017/000088.JPEG	PLE_training/winter/stereo_disparity/trajectory_6017/000088.PNG	0.999980	0.006193	-0.000305	-0.001058	-0.199975	0.105306	1.375750
22	PLE_training/winter/color_left/trajectory_6017/000092.JPEG	PLE_training/winter/stereo_disparity/trajectory_6017/000092.PNG	0.999987	0.004983	-0.000461	-0.000165	-0.201753	0.065136	1.392090
23	PLE_training/winter/color_left/trajectory_6017/000096.JPEG	PLE_training/winter/stereo_disparity/trajectory_6017/000096.PNG	0.999996	0.002806	-0.000349	0.000510	-0.202245	0.022513	1.406905
24	PLE_training/winter/color_left/trajectory_6017/000100.JPEG	PLE_training/winter/stereo_disparity/trajectory_6017/000100.PNG	0.999999	-0.000360	0.000095	0.001404	-0.201597	-0.021938	1.419598
25	PLE_training/winter/color_left/trajectory_6017/000104.JPEG	PLE_training/winter/stereo_disparity/trajectory_6017/000104.PNG	0.999989	-0.004097	0.000725	0.002263	-0.201231	-0.070170	1.429837
26	PLE_training/winter/color_left/trajectory_6017/000108.JPEG	PLE_training/winter/stereo_disparity/trajectory_6017/000108.PNG	0.999982	-0.005791	0.000501	0.001450	-0.203440	-0.117751	1.440551
27	PLE_training/winter/color_left/trajectory_6017/000112.JPEG	PLE_training/winter/stereo_disparity/trajectory_6017/000112.PNG	0.999988	-0.004433	-0.001026	-0.001706	-0.205959	-0.157271	1.453650
28	PLE_training/winter/color_left/trajectory_6017/000116.JPEG	PLE_training/winter/stereo_disparity/trajectory_6017/000116.PNG	0.999969	-0.000323	-0.003709	-0.006915	-0.204076	-0.181816	1.470580
29	PLE_training/winter/color_left/trajectory_6017/000120.JPEG	PLE_training/winter/stereo_disparity/trajectory_6017/000120.PNG	0.999917	0.003143	-0.006119	-0.010923	-0.195373	-0.192680	1.489665
30	PLE_training/winter/color_left/trajectory_6017/000124.JPEG	PLE_training/winter/stereo_disparity/trajectory_6017/000124.PNG	0.999894	0.003909	-0.007526	-0.011820	-0.181990	-0.195978	1.508643
31	PLE_training/winter/color_left/trajectory_6017/000128.JPEG	PLE_training/winter/stereo_disparity/trajectory_6017/000128.PNG	0.999918	0.001952	-0.008092	-0.009705	-0.167871	-0.198406	1.526288
32	PLE_training/winter/color_left/trajectory_6017/000132.JPEG	PLE_training/winter/stereo_disparity/trajectory_6017/000132.PNG	0.999946	-0.000484	-0.007939	-0.006667	-0.155361	-0.203468	1.542385
33	PLE_training/winter/color_left/trajectory_6017/000136.JPEG	PLE_training/winter/stereo_disparity/trajectory_6017/000136.PNG	0.999963	-0.000948	-0.007008	-0.004878	-0.145898	-0.208439	1.557580
34	PLE_training/winter/color_left/trajectory_6017/000140.JPEG	PLE_training/winter/stereo_disparity/trajectory_6017/000140.PNG	0.999976	0.000671	-0.005245	-0.004399	-0.141660	-0.207641	1.572628
35	PLE_training/winter/color_left/trajectory_6017/000144.JPEG	PLE_training/winter/stereo_disparity/trajectory_6017/000144.PNG	0.999978	0.003053	-0.003757	-0.004576	-0.145793	-0.197553	1.587474
36	PLE_training/winter/color_left/trajectory_6017/000148.JPEG	PLE_training/winter/stereo_disparity/trajectory_6017/000148.PNG	0.999973	0.003918	-0.004566	-0.004273	-0.158773	-0.180439	1.600987
37	PLE_training/winter/color_left/trajectory_6017/000152.JPEG	PLE_training/winter/stereo_disparity/trajectory_6017/000152.PNG	0.999958	0.003087	-0.007914	-0.003359	-0.173668	-0.161461	1.613049
38	PLE_training/winter/color_left/trajectory_6017/000156.JPEG	PLE_training/winter/stereo_disparity/trajectory_6017/000156.PNG	0.999913	0.001428	-0.012892	-0.002244	-0.180983	-0.145770	1.624510
39	PLE_training/winter/color_left/trajectory_6017/000160.JPEG	PLE_training/winter/stereo_disparity/trajectory_6017/000160.PNG	0.999841	0.000491	-0.017762	-0.001711	-0.172602	-0.135735	1.636635
40	PLE_training/winter/color_left/trajectory_6017/000164.JPEG	PLE_training/winter/stereo_disparity/trajectory_6017/000164.PNG	0.999749	0.000435	-0.022324	-0.001855	-0.148051	-0.129143	1.649410
41	PLE_training/winter/color_left/trajectory_6017/000168.JPEG	PLE_training/winter/stereo_disparity/trajectory_6017/000168.PNG	0.999659	0.000994	-0.025960	-0.002487	-0.107110	-0.121028	1.662257
42	PLE_training/winter/color_left/trajectory_6017/000172.JPEG	PLE_training/winter/stereo_disparity/trajectory_6017/000172.PNG	0.999626	0.001498	-0.027110	-0.003133	-0.050727	-0.103665	1.674126
43	PLE_training/winter/color_left/trajectory_6017/000176.JPEG	PLE_training/winter/stereo_disparity/trajectory_6017/000176.PNG	0.999665	0.001857	-0.025534	-0.003685	0.012960	-0.076202	1.683849
44	PLE_training/winter/color_left/trajectory_6017/000180.JPEG	PLE_training/winter/stereo_disparity/trajectory_6017/000180.PNG	0.999745	0.002133	-0.022100	-0.004137	0.073397	-0.039984	1.691215
45	PLE_training/winter/color_left/trajectory_6017/000184.JPEG	PLE_training/winter/stereo_disparity/trajectory_6017/000184.PNG	0.999769	0.002604	-0.020843	-0.004591	0.119232	0.000173	1.696661
46	PLE_training/winter/color_left/trajectory_6017/000188.JPEG	PLE_training/winter/stereo_disparity/trajectory_6017/000188.PNG	0.999718	0.003372	-0.022930	-0.005086	0.156117	0.043569	1.700235
47	PLE_training/winter/color_left/trajectory_6017/000192.JPEG	PLE_training/winter/stereo_disparity/trajectory_6017/000192.PNG	0.999587	0.004440	-0.027832	-0.005529	0.195596	0.090047	1.700577
48	PLE_training/winter/color_left/trajectory_6017/000196.JPEG	PLE_training/winter/stereo_disparity/trajectory_6017/000196.PNG	0.999455	0.005640	-0.032087	-0.005323	0.250206	0.132981	1.694734
49	PLE_training/winter/color_left/trajectory_6017/000200.JPEG	PLE_training/winter/stereo_disparity/trajectory_6017/000200.PNG	0.999379	0.006838	-0.034311	-0.004211	0.318876	0.169454	1.681399
50	PLE_training/winter/color_left/trajectory_6017/000204.JPEG	PLE_training/winter/stereo_disparity/trajectory_6017/000204.PNG	0.999365	0.007995	-0.034644	-0.002313	0.394729	0.198464	1.660796
51	PLE_training/winter/color_left/trajectory_6017/000208.JPEG	PLE_training/winter/stereo_disparity/trajectory_6017/000208.PNG	0.999365	0.009355	-0.034376	-0.000951	0.471776	0.216317	1.632291
