id	camera_l	disp	qw	qx	qy	qz	tx	ty	tz
0	Kite_training/cloudy/color_left/trajectory_3011/000004.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000004.PNG	0.999987	0.002210	-0.000029	0.004613	-0.645538	-0.367293	2.264895
1	Kite_training/cloudy/color_left/trajectory_3011/000008.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000008.PNG	0.999994	0.001790	0.000000	0.002988	-0.606021	-0.318463	2.243858
2	Kite_training/cloudy/color_left/trajectory_3011/000012.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000012.PNG	0.999997	0.001316	0.000053	0.001830	-0.563101	-0.278804	2.221942
3	Kite_training/cloudy/color_left/trajectory_3011/000016.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000016.PNG	0.999999	0.000912	0.000110	0.000600	-0.518223	-0.247093	2.199317
4	Kite_training/cloudy/color_left/trajectory_3011/000020.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000020.PNG	0.999995	0.001101	0.000097	-0.002971	-0.474374	-0.220420	2.176383
5	Kite_training/cloudy/color_left/trajectory_3011/000024.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000024.PNG	0.999953	0.002020	0.000014	-0.009485	-0.431241	-0.197259	2.153582
6	Kite_training/cloudy/color_left/trajectory_3011/000028.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000028.PNG	0.999830	0.003500	-0.000053	-0.018119	-0.388909	-0.177583	2.131050
7	Kite_training/cloudy/color_left/trajectory_3011/000032.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000032.PNG	0.999734	0.004224	0.000042	-0.022673	-0.354177	-0.171971	2.107873
8	Kite_training/cloudy/color_left/trajectory_3011/000036.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000036.PNG	0.999787	0.003578	0.000181	-0.020318	-0.330688	-0.186425	2.083561
9	Kite_training/cloudy/color_left/trajectory_3011/000040.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000040.PNG	0.999931	0.001686	0.000168	-0.011584	-0.317873	-0.222257	2.058220
10	Kite_training/cloudy/color_left/trajectory_3011/000044.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000044.PNG	0.999996	-0.000028	0.000051	-0.002946	-0.310947	-0.269186	2.032634
11	Kite_training/cloudy/color_left/trajectory_3011/000048.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000048.PNG	0.999999	-0.000644	-0.000017	0.001371	-0.307593	-0.318610	2.007228
12	Kite_training/cloudy/color_left/trajectory_3011/000052.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000052.PNG	0.999999	-0.000201	-0.000010	0.001455	-0.307252	-0.368376	1.982271
13	Kite_training/cloudy/color_left/trajectory_3011/000056.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000056.PNG	1.000000	0.000434	0.000017	0.000030	-0.307591	-0.412980	1.958159
14	Kite_training/cloudy/color_left/trajectory_3011/000060.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000060.PNG	1.000000	0.000533	0.000028	-0.000625	-0.306994	-0.449427	1.934952
15	Kite_training/cloudy/color_left/trajectory_3011/000064.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000064.PNG	1.000000	0.000100	0.000021	-0.000464	-0.305804	-0.479372	1.912276
16	Kite_training/cloudy/color_left/trajectory_3011/000068.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000068.PNG	1.000000	-0.000307	0.000009	-0.000021	-0.304668	-0.506343	1.889817
17	Kite_training/cloudy/color_left/trajectory_3011/000072.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000072.PNG	1.000000	-0.000145	0.000007	0.000190	-0.303895	-0.531952	1.867743
18	Kite_training/cloudy/color_left/trajectory_3011/000076.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000076.PNG	1.000000	0.000594	0.000013	0.000151	-0.303330	-0.554263	1.846618
19	Kite_training/cloudy/color_left/trajectory_3011/000080.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000080.PNG	0.999999	0.001364	0.000022	0.000003	-0.302762	-0.570986	1.826731
20	Kite_training/cloudy/color_left/trajectory_3011/000084.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000084.PNG	0.999999	0.001459	0.000022	-0.000071	-0.302082	-0.581692	1.807678
21	Kite_training/cloudy/color_left/trajectory_3011/000088.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000088.PNG	1.000000	0.000837	0.000013	-0.000060	-0.301337	-0.588825	1.788670
22	Kite_training/cloudy/color_left/trajectory_3011/000092.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000092.PNG	1.000000	-0.000139	0.000002	-0.000003	-0.300583	-0.596051	1.769222
23	Kite_training/cloudy/color_left/trajectory_3011/000096.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000096.PNG	1.000000	-0.000862	0.000004	0.000029	-0.299851	-0.606451	1.749499
24	Kite_training/cloudy/color_left/trajectory_3011/000100.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000100.PNG	0.999999	-0.001276	0.000019	0.000030	-0.299156	-0.619226	1.729803
25	Kite_training/cloudy/color_left/trajectory_3011/000104.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000104.PNG	0.999999	-0.001659	0.000040	0.000011	-0.298516	-0.630172	1.710501
26	Kite_training/cloudy/color_left/trajectory_3011/000108.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000108.PNG	0.999996	-0.002681	0.000047	-0.000005	-0.297940	-0.631777	1.691728
27	Kite_training/cloudy/color_left/trajectory_3011/000112.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000112.PNG	0.999990	-0.004438	0.000038	-0.000015	-0.297388	-0.625057	1.672797
28	Kite_training/cloudy/color_left/trajectory_3011/000116.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000116.PNG	0.999978	-0.006669	0.000018	-0.000017	-0.296808	-0.613659	1.653363
29	Kite_training/cloudy/color_left/trajectory_3011/000120.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000120.PNG	0.999968	-0.007940	0.000015	-0.000006	-0.296135	-0.606233	1.635090
30	Kite_training/cloudy/color_left/trajectory_3011/000124.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000124.PNG	0.999970	-0.007756	0.000037	0.000022	-0.295430	-0.602064	1.620009
31	Kite_training/cloudy/color_left/trajectory_3011/000128.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000128.PNG	0.999981	-0.006218	0.000075	0.000061	-0.294807	-0.595616	1.609695
32	Kite_training/cloudy/color_left/trajectory_3011/000132.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000132.PNG	0.999992	-0.003911	0.000071	0.000066	-0.294398	-0.577160	1.604152
33	Kite_training/cloudy/color_left/trajectory_3011/000136.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000136.PNG	0.999999	-0.001048	0.000002	0.000019	-0.294046	-0.542375	1.603734
34	Kite_training/cloudy/color_left/trajectory_3011/000140.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000140.PNG	0.999998	0.002094	-0.000110	-0.000068	-0.293466	-0.490672	1.608450
35	Kite_training/cloudy/color_left/trajectory_3011/000144.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000144.PNG	0.999995	0.003207	-0.000100	-0.000093	-0.292298	-0.430443	1.615526
36	Kite_training/cloudy/color_left/trajectory_3011/000148.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000148.PNG	0.999999	0.001140	0.000116	-0.000009	-0.290912	-0.372777	1.621286
37	Kite_training/cloudy/color_left/trajectory_3011/000152.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000152.PNG	0.999993	-0.003777	0.000497	0.000168	-0.290102	-0.327891	1.623526
38	Kite_training/cloudy/color_left/trajectory_3011/000156.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000156.PNG	0.999973	-0.007354	0.000552	0.000213	-0.291047	-0.303994	1.623781
39	Kite_training/cloudy/color_left/trajectory_3011/000160.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000160.PNG	0.999977	-0.006767	-0.000051	-0.000047	-0.293009	-0.296206	1.625633
40	Kite_training/cloudy/color_left/trajectory_3011/000164.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000164.PNG	0.999997	-0.001990	-0.001316	-0.000636	-0.293678	-0.291304	1.632122
41	Kite_training/cloudy/color_left/trajectory_3011/000168.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000168.PNG	0.999985	0.004431	-0.002888	-0.001215	-0.290423	-0.274322	1.643340
42	Kite_training/cloudy/color_left/trajectory_3011/000172.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000172.PNG	0.999960	0.007869	-0.004148	-0.001171	-0.281750	-0.236797	1.655090
43	Kite_training/cloudy/color_left/trajectory_3011/000176.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000176.PNG	0.999957	0.007829	-0.005050	-0.000452	-0.268993	-0.187678	1.664187
44	Kite_training/cloudy/color_left/trajectory_3011/000180.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000180.PNG	0.999973	0.004706	-0.005540	0.000721	-0.253401	-0.138324	1.668900
45	Kite_training/cloudy/color_left/trajectory_3011/000184.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000184.PNG	0.999985	0.001817	-0.005087	0.000869	-0.234867	-0.099636	1.670795
46	Kite_training/cloudy/color_left/trajectory_3011/000188.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000188.PNG	0.999993	0.000801	-0.003442	-0.000715	-0.215480	-0.071748	1.671241
47	Kite_training/cloudy/color_left/trajectory_3011/000192.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000192.PNG	0.999992	0.001328	-0.001479	-0.003466	-0.200541	-0.048624	1.670300
48	Kite_training/cloudy/color_left/trajectory_3011/000196.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000196.PNG	0.999981	0.002094	-0.002543	-0.005218	-0.196991	-0.023521	1.667668
49	Kite_training/cloudy/color_left/trajectory_3011/000200.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000200.PNG	0.999954	0.002875	-0.007442	-0.005411	-0.196553	0.005146	1.664340
50	Kite_training/cloudy/color_left/trajectory_3011/000204.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000204.PNG	0.999866	0.003740	-0.015343	-0.004206	-0.185772	0.037642	1.661263
51	Kite_training/cloudy/color_left/trajectory_3011/000208.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000208.PNG	0.999768	0.004560	-0.020824	-0.003072	-0.148279	0.072980	1.657609
52	Kite_training/cloudy/color_left/trajectory_3011/000212.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000212.PNG	0.999747	0.005217	-0.021732	-0.002673	-0.089734	0.110260	1.650743
53	Kite_training/cloudy/color_left/trajectory_3011/000216.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000216.PNG	0.999810	0.005653	-0.018415	-0.003064	-0.026114	0.148389	1.638839
54	Kite_training/cloudy/color_left/trajectory_3011/000220.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000220.PNG	0.999873	0.005498	-0.014462	-0.003786	0.024628	0.184328	1.622348
55	Kite_training/cloudy/color_left/trajectory_3011/000224.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000224.PNG	0.999908	0.004558	-0.011942	-0.004520	0.058328	0.214862	1.602969
56	Kite_training/cloudy/color_left/trajectory_3011/000228.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000228.PNG	0.999923	0.002873	-0.010908	-0.005229	0.079751	0.237211	1.581986
57	Kite_training/cloudy/color_left/trajectory_3011/000232.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000232.PNG	0.999916	0.001236	-0.011556	-0.005673	0.092922	0.244014	1.560667
58	Kite_training/cloudy/color_left/trajectory_3011/000236.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000236.PNG	0.999885	0.000556	-0.014066	-0.005590	0.102604	0.229720	1.539648
59	Kite_training/cloudy/color_left/trajectory_3011/000240.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000240.PNG	0.999818	0.000918	-0.018395	-0.004967	0.115184	0.196921	1.518183
60	Kite_training/cloudy/color_left/trajectory_3011/000244.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000244.PNG	0.999719	0.001862	-0.023253	-0.004113	0.137906	0.148914	1.495168
61	Kite_training/cloudy/color_left/trajectory_3011/000248.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000248.PNG	0.999634	0.002620	-0.026707	-0.003499	0.174229	0.087730	1.469934
62	Kite_training/cloudy/color_left/trajectory_3011/000252.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000252.PNG	0.999581	0.003094	-0.028598	-0.003162	0.219603	0.012850	1.442872
63	Kite_training/cloudy/color_left/trajectory_3011/000256.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000256.PNG	0.999584	0.003000	-0.028522	-0.003077	0.269461	-0.071492	1.414646
64	Kite_training/cloudy/color_left/trajectory_3011/000260.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000260.PNG	0.999671	0.001610	-0.025417	-0.003178	0.318812	-0.153635	1.386090
65	Kite_training/cloudy/color_left/trajectory_3011/000264.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000264.PNG	0.999810	-0.001235	-0.019130	-0.003447	0.359552	-0.234877	1.359122
66	Kite_training/cloudy/color_left/trajectory_3011/000268.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000268.PNG	0.999922	-0.004779	-0.010920	-0.003685	0.382939	-0.313473	1.336077
67	Kite_training/cloudy/color_left/trajectory_3011/000272.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000272.PNG	0.999962	-0.006062	-0.005247	-0.003447	0.381513	-0.371459	1.319750
68	Kite_training/cloudy/color_left/trajectory_3011/000276.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000276.PNG	0.999982	-0.004345	-0.003071	-0.002741	0.361156	-0.398825	1.310204
69	Kite_training/cloudy/color_left/trajectory_3011/000280.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000280.PNG	0.999991	-0.000163	-0.003927	-0.001820	0.330765	-0.393336	1.307076
70	Kite_training/cloudy/color_left/trajectory_3011/000284.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000284.PNG	0.999977	0.003471	-0.005722	-0.001358	0.300152	-0.374659	1.306480
71	Kite_training/cloudy/color_left/trajectory_3011/000288.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000288.PNG	0.999953	0.005593	-0.007810	-0.001534	0.272899	-0.352073	1.305924
72	Kite_training/cloudy/color_left/trajectory_3011/000292.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000292.PNG	0.999926	0.006346	-0.010168	-0.002237	0.250196	-0.329990	1.304023
73	Kite_training/cloudy/color_left/trajectory_3011/000296.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000296.PNG	0.999895	0.006704	-0.012594	-0.002695	0.232789	-0.317851	1.298830
74	Kite_training/cloudy/color_left/trajectory_3011/000300.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000300.PNG	0.999859	0.007088	-0.015004	-0.002572	0.220491	-0.319662	1.290265
75	Kite_training/cloudy/color_left/trajectory_3011/000304.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000304.PNG	0.999822	0.007369	-0.017285	-0.001902	0.212921	-0.334982	1.279247
76	Kite_training/cloudy/color_left/trajectory_3011/000308.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000308.PNG	0.999818	0.006151	-0.018044	-0.001108	0.210865	-0.354655	1.266961
77	Kite_training/cloudy/color_left/trajectory_3011/000312.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000312.PNG	0.999863	0.002502	-0.016359	-0.000546	0.211134	-0.376047	1.253586
78	Kite_training/cloudy/color_left/trajectory_3011/000316.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000316.PNG	0.999918	-0.003336	-0.012352	-0.000275	0.207431	-0.403945	1.238398
79	Kite_training/cloudy/color_left/trajectory_3011/000320.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000320.PNG	0.999938	-0.007736	-0.007977	-0.000557	0.193038	-0.430481	1.223041
80	Kite_training/cloudy/color_left/trajectory_3011/000324.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000324.PNG	0.999955	-0.008041	-0.004673	-0.001606	0.167063	-0.442208	1.210610
81	Kite_training/cloudy/color_left/trajectory_3011/000328.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000328.PNG	0.999982	-0.004328	-0.002453	-0.003379	0.133078	-0.429382	1.204671
82	Kite_training/cloudy/color_left/trajectory_3011/000332.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000332.PNG	0.999994	-0.000231	-0.001068	-0.003167	0.093994	-0.396301	1.206037
83	Kite_training/cloudy/color_left/trajectory_3011/000336.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000336.PNG	0.999998	0.000318	-0.000351	0.002028	0.049819	-0.357533	1.210892
84	Kite_training/cloudy/color_left/trajectory_3011/000340.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000340.PNG	0.999921	-0.002827	-0.000279	0.012269	-0.000909	-0.322305	1.215514
85	Kite_training/cloudy/color_left/trajectory_3011/000344.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000344.PNG	0.999713	-0.007448	-0.000324	0.022788	-0.054046	-0.296774	1.219097
86	Kite_training/cloudy/color_left/trajectory_3011/000348.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000348.PNG	0.999604	-0.010112	-0.000040	0.026265	-0.101113	-0.280954	1.223816
87	Kite_training/cloudy/color_left/trajectory_3011/000352.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000352.PNG	0.999701	-0.010521	0.000235	0.022062	-0.137823	-0.270863	1.231339
88	Kite_training/cloudy/color_left/trajectory_3011/000356.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000356.PNG	0.999890	-0.008521	0.000170	0.012121	-0.161631	-0.264451	1.242979
89	Kite_training/cloudy/color_left/trajectory_3011/000360.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000360.PNG	0.999985	-0.003388	0.000010	0.004310	-0.174231	-0.258180	1.260028
90	Kite_training/cloudy/color_left/trajectory_3011/000364.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000364.PNG	0.999987	0.005075	-0.000056	0.000615	-0.178388	-0.243963	1.283831
91	Kite_training/cloudy/color_left/trajectory_3011/000368.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000368.PNG	0.999888	0.014948	0.000031	0.000208	-0.177680	-0.215692	1.311713
92	Kite_training/cloudy/color_left/trajectory_3011/000372.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000372.PNG	0.999805	0.019725	0.000093	0.000274	-0.176906	-0.182392	1.332331
93	Kite_training/cloudy/color_left/trajectory_3011/000376.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000376.PNG	0.999837	0.018031	0.000093	0.000221	-0.176797	-0.160614	1.342714
94	Kite_training/cloudy/color_left/trajectory_3011/000380.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000380.PNG	0.999944	0.010608	0.000049	0.000074	-0.177131	-0.166727	1.344449
95	Kite_training/cloudy/color_left/trajectory_3011/000384.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000384.PNG	0.999993	0.003789	0.000011	-0.000020	-0.177340	-0.199922	1.341035
96	Kite_training/cloudy/color_left/trajectory_3011/000388.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000388.PNG	1.000000	0.000781	-0.000001	0.000007	-0.177218	-0.250019	1.332938
97	Kite_training/cloudy/color_left/trajectory_3011/000392.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000392.PNG	0.999999	0.001110	0.000010	0.000128	-0.176900	-0.306272	1.320638
98	Kite_training/cloudy/color_left/trajectory_3011/000396.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000396.PNG	0.999999	0.001228	0.000017	0.000133	-0.176659	-0.357569	1.307908
99	Kite_training/cloudy/color_left/trajectory_3011/000400.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000400.PNG	1.000000	-0.000400	0.000010	-0.000065	-0.176484	-0.403588	1.295698
100	Kite_training/cloudy/color_left/trajectory_3011/000404.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000404.PNG	0.999993	-0.003685	-0.000012	-0.000454	-0.176155	-0.448369	1.282512
101	Kite_training/cloudy/color_left/trajectory_3011/000408.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3011/000408.PNG	0.999977	-0.006744	-0.000023	-0.000738	-0.175434	-0.485865	1.267799
