id	camera_l	depth	qw	qx	qy	qz	tx	ty	tz	fx	fy	cx	cy
0	2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000013.png	train/2011_09_26_drive_0011_sync/proj_depth/groundtruth/image_02/0000000013.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
1	2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000015.png	train/2011_09_26_drive_0011_sync/proj_depth/groundtruth/image_02/0000000015.png	0.999992	-0.002175	0.003062	0.001172	0.048658	0.001666	2.507639	0.580948	1.924101	0.490788	0.460944
2	2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000017.png	train/2011_09_26_drive_0011_sync/proj_depth/groundtruth/image_02/0000000017.png	0.999992	0.000896	0.003901	0.000635	0.045011	-0.004575	2.378498	0.580948	1.924101	0.490788	0.460944
3	2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000019.png	train/2011_09_26_drive_0011_sync/proj_depth/groundtruth/image_02/0000000019.png	0.999991	-0.000805	0.004022	0.000648	0.045718	0.000062	2.497086	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000018.png	train/2011_09_26_drive_0011_sync/proj_depth/groundtruth/image_02/0000000018.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
1	2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000020.png	train/2011_09_26_drive_0011_sync/proj_depth/groundtruth/image_02/0000000020.png	0.999989	-0.002288	0.004005	0.000563	0.045618	0.003857	2.497317	0.580948	1.924101	0.490788	0.460944
2	2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000022.png	train/2011_09_26_drive_0011_sync/proj_depth/groundtruth/image_02/0000000022.png	0.999995	0.001408	0.002737	0.001008	0.032355	-0.002096	2.370928	0.580948	1.924101	0.490788	0.460944
3	2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000024.png	train/2011_09_26_drive_0011_sync/proj_depth/groundtruth/image_02/0000000024.png	0.999999	0.000754	0.001207	-0.000306	0.021657	0.001008	2.493302	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000021.png	train/2011_09_26_drive_0011_sync/proj_depth/groundtruth/image_02/0000000021.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
1	2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000023.png	train/2011_09_26_drive_0011_sync/proj_depth/groundtruth/image_02/0000000023.png	0.999996	0.001804	0.001956	0.000452	0.026175	-0.000794	2.493732	0.580948	1.924101	0.490788	0.460944
2	2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000025.png	train/2011_09_26_drive_0011_sync/proj_depth/groundtruth/image_02/0000000025.png	0.999998	0.001269	0.000810	-0.001404	0.012928	-0.001226	2.366349	0.580948	1.924101	0.490788	0.460944
3	2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000027.png	train/2011_09_26_drive_0011_sync/proj_depth/groundtruth/image_02/0000000027.png	0.999998	0.001031	0.001261	0.000753	-0.003044	-0.002279	2.457345	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000032.png	train/2011_09_26_drive_0011_sync/proj_depth/groundtruth/image_02/0000000032.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
1	2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000034.png	train/2011_09_26_drive_0011_sync/proj_depth/groundtruth/image_02/0000000034.png	0.999999	0.000982	0.001195	-0.000609	0.008188	-0.003260	2.304170	0.580948	1.924101	0.490788	0.460944
