id	camera_l	depth	qw	qx	qy	qz	tx	ty	tz	fx	fy	cx	cy
0	2011_09_26/2011_09_26_drive_0035_sync/image_02/data/0000000006.png	train/2011_09_26_drive_0035_sync/proj_depth/groundtruth/image_02/0000000006.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
1	2011_09_26/2011_09_26_drive_0035_sync/image_02/data/0000000008.png	train/2011_09_26_drive_0035_sync/proj_depth/groundtruth/image_02/0000000008.png	0.999998	-0.000246	-0.000837	0.001865	0.011599	-0.000338	1.374369	0.580948	1.924101	0.490788	0.460944
2	2011_09_26/2011_09_26_drive_0035_sync/image_02/data/0000000010.png	train/2011_09_26_drive_0035_sync/proj_depth/groundtruth/image_02/0000000010.png	0.999999	-0.000843	-0.001233	-0.000527	0.001313	-0.003057	1.307168	0.580948	1.924101	0.490788	0.460944
3	2011_09_26/2011_09_26_drive_0035_sync/image_02/data/0000000012.png	train/2011_09_26_drive_0035_sync/proj_depth/groundtruth/image_02/0000000012.png	0.999999	-0.000758	-0.001444	-0.000111	0.003851	-0.012518	1.366181	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0035_sync/image_02/data/0000000009.png	train/2011_09_26_drive_0035_sync/proj_depth/groundtruth/image_02/0000000009.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
1	2011_09_26/2011_09_26_drive_0035_sync/image_02/data/0000000011.png	train/2011_09_26_drive_0035_sync/proj_depth/groundtruth/image_02/0000000011.png	0.999999	-0.000946	-0.001288	-0.000600	0.001461	-0.009186	1.370025	0.580948	1.924101	0.490788	0.460944
2	2011_09_26/2011_09_26_drive_0035_sync/image_02/data/0000000013.png	train/2011_09_26_drive_0035_sync/proj_depth/groundtruth/image_02/0000000013.png	0.999999	-0.000274	-0.001403	0.000395	0.005557	-0.012375	1.296834	0.580948	1.924101	0.490788	0.460944
3	2011_09_26/2011_09_26_drive_0035_sync/image_02/data/0000000015.png	train/2011_09_26_drive_0035_sync/proj_depth/groundtruth/image_02/0000000015.png	0.999998	-0.000199	-0.001365	-0.001400	0.000577	-0.009241	1.355299	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0035_sync/image_02/data/0000000014.png	train/2011_09_26_drive_0035_sync/proj_depth/groundtruth/image_02/0000000014.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
1	2011_09_26/2011_09_26_drive_0035_sync/image_02/data/0000000016.png	train/2011_09_26_drive_0035_sync/proj_depth/groundtruth/image_02/0000000016.png	0.999998	-0.000165	-0.001335	-0.001567	-0.000216	-0.009280	1.289036	0.580948	1.924101	0.490788	0.460944
