id	camera_l	depth	qw	qx	qy	qz	tx	ty	tz	fx	fy	cx	cy
0	2011_09_26/2011_09_26_drive_0022_sync/image_02/data/0000000005.png	train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000005.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
1	2011_09_26/2011_09_26_drive_0022_sync/image_02/data/0000000007.png	train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000007.png	1.000000	-0.000284	0.000234	-0.000044	0.011230	0.119503	0.214054	0.580948	1.924101	0.490788	0.460944
2	2011_09_26/2011_09_26_drive_0022_sync/image_02/data/0000000009.png	train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000009.png	1.000000	-0.000260	0.000145	0.000109	0.024468	0.139624	0.267831	0.580948	1.924101	0.490788	0.460944
3	2011_09_26/2011_09_26_drive_0022_sync/image_02/data/0000000011.png	train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000011.png	1.000000	0.000085	-0.000357	0.000182	0.036121	0.194299	0.339965	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0022_sync/image_02/data/0000000010.png	train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000010.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
1	2011_09_26/2011_09_26_drive_0022_sync/image_02/data/0000000012.png	train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000012.png	1.000000	0.000457	-0.000836	-0.000051	0.039312	0.209971	0.395506	0.580948	1.924101	0.490788	0.460944
2	2011_09_26/2011_09_26_drive_0022_sync/image_02/data/0000000014.png	train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000014.png	0.999994	0.000436	-0.003356	0.000159	0.007831	0.175849	0.482459	0.580948	1.924101	0.490788	0.460944
3	2011_09_26/2011_09_26_drive_0022_sync/image_02/data/0000000016.png	train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000016.png	0.999973	-0.000093	-0.007317	0.000222	-0.004886	0.156379	0.477352	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0022_sync/image_02/data/0000000013.png	train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000013.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
1	2011_09_26/2011_09_26_drive_0022_sync/image_02/data/0000000015.png	train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000015.png	0.999988	0.000117	-0.004910	0.000135	-0.006860	0.133290	0.429038	0.580948	1.924101	0.490788	0.460944
2	2011_09_26/2011_09_26_drive_0022_sync/image_02/data/0000000017.png	train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000017.png	0.999952	-0.000289	-0.009755	0.000443	-0.004094	0.170690	0.513090	0.580948	1.924101	0.490788	0.460944
3	2011_09_26/2011_09_26_drive_0022_sync/image_02/data/0000000019.png	train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000019.png	0.999866	-0.000373	-0.016345	0.000521	-0.010923	0.150963	0.540408	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0022_sync/image_02/data/0000000018.png	train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000018.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
1	2011_09_26/2011_09_26_drive_0022_sync/image_02/data/0000000020.png	train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000020.png	0.999807	-0.000546	-0.019623	0.000170	-0.020623	0.128840	0.531631	0.580948	1.924101	0.490788	0.460944
2	2011_09_26/2011_09_26_drive_0022_sync/image_02/data/0000000022.png	train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000022.png	0.999649	-0.000241	-0.026477	-0.000114	-0.034891	0.128515	0.561650	0.580948	1.924101	0.490788	0.460944
3	2011_09_26/2011_09_26_drive_0022_sync/image_02/data/0000000024.png	train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000024.png	0.999540	0.000154	-0.030321	0.000701	-0.043172	0.136726	0.557808	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0022_sync/image_02/data/0000000021.png	train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000021.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
1	2011_09_26/2011_09_26_drive_0022_sync/image_02/data/0000000023.png	train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000023.png	0.999574	0.000043	-0.029196	0.000388	-0.038392	0.153865	0.589416	0.580948	1.924101	0.490788	0.460944
2	2011_09_26/2011_09_26_drive_0022_sync/image_02/data/0000000025.png	train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000025.png	0.999400	0.000091	-0.034641	0.000768	-0.049164	0.136581	0.607537	0.580948	1.924101	0.490788	0.460944
3	2011_09_26/2011_09_26_drive_0022_sync/image_02/data/0000000027.png	train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000027.png	0.999276	-0.000596	-0.038039	-0.000496	-0.052042	0.112863	0.619944	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0022_sync/image_02/data/0000000026.png	train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000026.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
1	2011_09_26/2011_09_26_drive_0022_sync/image_02/data/0000000028.png	train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000028.png	0.999092	-0.001518	-0.042542	-0.001687	-0.060424	0.110375	0.673590	0.580948	1.924101	0.490788	0.460944
2	2011_09_26/2011_09_26_drive_0022_sync/image_02/data/0000000030.png	train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000030.png	0.999018	-0.002060	-0.044240	-0.001454	-0.066402	0.087482	0.667228	0.580948	1.924101	0.490788	0.460944
3	2011_09_26/2011_09_26_drive_0022_sync/image_02/data/0000000032.png	train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000032.png	0.998741	-0.002474	-0.050107	0.000396	-0.068564	0.090064	0.730801	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0022_sync/image_02/data/0000000029.png	train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000029.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
1	2011_09_26/2011_09_26_drive_0022_sync/image_02/data/0000000031.png	train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000031.png	0.998813	-0.001863	-0.048670	-0.000526	-0.073709	0.082651	0.709270	0.580948	1.924101	0.490788	0.460944
2	2011_09_26/2011_09_26_drive_0022_sync/image_02/data/0000000033.png	train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000033.png	0.998809	-0.004337	-0.048590	0.000983	-0.063279	0.089014	0.711148	0.580948	1.924101	0.490788	0.460944
3	2011_09_26/2011_09_26_drive_0022_sync/image_02/data/0000000035.png	train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000035.png	0.998567	-0.004100	-0.053265	-0.002995	-0.086063	0.083719	0.761032	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0022_sync/image_02/data/0000000034.png	train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000034.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
1	2011_09_26/2011_09_26_drive_0022_sync/image_02/data/0000000036.png	train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000036.png	0.998518	-0.004421	-0.054113	-0.003799	-0.087077	0.086888	0.778004	0.580948	1.924101	0.490788	0.460944
2	2011_09_26/2011_09_26_drive_0022_sync/image_02/data/0000000038.png	train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000038.png	0.998584	-0.004674	-0.052986	-0.000360	-0.081970	0.074251	0.772040	0.580948	1.924101	0.490788	0.460944
3	2011_09_26/2011_09_26_drive_0022_sync/image_02/data/0000000040.png	train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000040.png	0.998335	-0.002761	-0.057612	0.000370	-0.145592	0.020904	0.823691	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0022_sync/image_02/data/0000000037.png	train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000037.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
1	2011_09_26/2011_09_26_drive_0022_sync/image_02/data/0000000039.png	train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000039.png	0.998376	-0.004208	-0.056817	0.000248	-0.123172	0.040313	0.814541	0.580948	1.924101	0.490788	0.460944
2	2011_09_26/2011_09_26_drive_0022_sync/image_02/data/0000000041.png	train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000041.png	0.998486	-0.001090	-0.054995	-0.000249	-0.146539	0.016539	0.811276	0.580948	1.924101	0.490788	0.460944
3	2011_09_26/2011_09_26_drive_0022_sync/image_02/data/0000000043.png	train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000043.png	0.998478	0.000533	-0.055123	-0.001931	-0.155124	0.019577	0.898868	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0022_sync/image_02/data/0000000046.png	train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000046.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
1	2011_09_26/2011_09_26_drive_0022_sync/image_02/data/0000000048.png	train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000048.png	0.998904	-0.003809	-0.046656	0.000448	-0.087200	0.054880	1.011444	0.580948	1.924101	0.490788	0.460944
2	2011_09_26/2011_09_26_drive_0022_sync/image_02/data/0000000050.png	train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000050.png	0.999295	-0.001864	-0.037457	-0.001969	-0.081863	0.025767	1.013297	0.580948	1.924101	0.490788	0.460944
3	2011_09_26/2011_09_26_drive_0022_sync/image_02/data/0000000052.png	train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000052.png	0.999540	0.000416	-0.030283	-0.001748	-0.042439	0.029290	1.106012	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0022_sync/image_02/data/0000000051.png	train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000051.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
1	2011_09_26/2011_09_26_drive_0022_sync/image_02/data/0000000053.png	train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000053.png	0.999650	0.000582	-0.026432	0.000010	-0.026249	0.033837	1.124659	0.580948	1.924101	0.490788	0.460944
2	2011_09_26/2011_09_26_drive_0022_sync/image_02/data/0000000055.png	train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000055.png	0.999806	-0.000448	-0.019617	0.001666	-0.007903	0.033423	1.110898	0.580948	1.924101	0.490788	0.460944
3	2011_09_26/2011_09_26_drive_0022_sync/image_02/data/0000000057.png	train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000057.png	0.999884	0.000400	-0.015074	-0.002187	0.011167	0.103084	1.192592	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0022_sync/image_02/data/0000000054.png	train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000054.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
