id	camera_l	depth	qw	qx	qy	qz	tx	ty	tz	fx	fy	cx	cy
0	2011_09_26/2011_09_26_drive_0028_sync/image_02/data/0000000006.png	train/2011_09_26_drive_0028_sync/proj_depth/groundtruth/image_02/0000000006.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
1	2011_09_26/2011_09_26_drive_0028_sync/image_02/data/0000000008.png	train/2011_09_26_drive_0028_sync/proj_depth/groundtruth/image_02/0000000008.png	0.999999	0.001226	-0.000384	-0.000118	0.023133	0.016384	3.643087	0.580948	1.924101	0.490788	0.460944
2	2011_09_26/2011_09_26_drive_0028_sync/image_02/data/0000000010.png	train/2011_09_26_drive_0028_sync/proj_depth/groundtruth/image_02/0000000010.png	1.000000	0.000134	0.000375	-0.000621	0.018976	0.012335	3.468494	0.580948	1.924101	0.490788	0.460944
3	2011_09_26/2011_09_26_drive_0028_sync/image_02/data/0000000012.png	train/2011_09_26_drive_0028_sync/proj_depth/groundtruth/image_02/0000000012.png	0.999998	-0.000399	0.001797	-0.000929	0.039354	0.014858	3.636570	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0028_sync/image_02/data/0000000009.png	train/2011_09_26_drive_0028_sync/proj_depth/groundtruth/image_02/0000000009.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
1	2011_09_26/2011_09_26_drive_0028_sync/image_02/data/0000000011.png	train/2011_09_26_drive_0028_sync/proj_depth/groundtruth/image_02/0000000011.png	0.999999	-0.000366	0.001011	-0.000766	0.029363	0.015426	3.466927	0.580948	1.924101	0.490788	0.460944
2	2011_09_26/2011_09_26_drive_0028_sync/image_02/data/0000000013.png	train/2011_09_26_drive_0028_sync/proj_depth/groundtruth/image_02/0000000013.png	0.999997	-0.000376	0.002248	-0.000943	0.045568	0.023184	3.633483	0.580948	1.924101	0.490788	0.460944
3	2011_09_26/2011_09_26_drive_0028_sync/image_02/data/0000000015.png	train/2011_09_26_drive_0028_sync/proj_depth/groundtruth/image_02/0000000015.png	0.999996	-0.000568	0.002643	-0.000596	0.033795	0.009331	3.614526	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0028_sync/image_02/data/0000000014.png	train/2011_09_26_drive_0028_sync/proj_depth/groundtruth/image_02/0000000014.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
1	2011_09_26/2011_09_26_drive_0028_sync/image_02/data/0000000016.png	train/2011_09_26_drive_0028_sync/proj_depth/groundtruth/image_02/0000000016.png	0.999996	0.000430	0.002732	-0.000642	0.029244	0.014666	3.605698	0.580948	1.924101	0.490788	0.460944
2	2011_09_26/2011_09_26_drive_0028_sync/image_02/data/0000000018.png	train/2011_09_26_drive_0028_sync/proj_depth/groundtruth/image_02/0000000018.png	0.999994	0.000236	0.003292	-0.001209	0.035061	0.022790	3.595823	0.580948	1.924101	0.490788	0.460944
3	2011_09_26/2011_09_26_drive_0028_sync/image_02/data/0000000020.png	train/2011_09_26_drive_0028_sync/proj_depth/groundtruth/image_02/0000000020.png	0.999989	-0.000214	0.004565	-0.001275	0.038848	0.013901	3.583607	0.580948	1.924101	0.490788	0.460944
