id	camera_l	depth	qw	qx	qy	qz	tx	ty	tz	fx	fy	cx	cy
0	2011_09_26/2011_09_26_drive_0091_sync/image_02/data/0000000012.png	train/2011_09_26_drive_0091_sync/proj_depth/groundtruth/image_02/0000000012.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
1	2011_09_26/2011_09_26_drive_0091_sync/image_02/data/0000000014.png	train/2011_09_26_drive_0091_sync/proj_depth/groundtruth/image_02/0000000014.png	0.999998	0.001794	-0.000385	-0.000656	0.020062	-0.014625	1.374107	0.580948	1.924101	0.490788	0.460944
2	2011_09_26/2011_09_26_drive_0091_sync/image_02/data/0000000016.png	train/2011_09_26_drive_0091_sync/proj_depth/groundtruth/image_02/0000000016.png	0.999994	0.002962	-0.001147	-0.001236	0.016328	0.000556	1.444892	0.580948	1.924101	0.490788	0.460944
3	2011_09_26/2011_09_26_drive_0091_sync/image_02/data/0000000018.png	train/2011_09_26_drive_0091_sync/proj_depth/groundtruth/image_02/0000000018.png	0.999995	-0.001413	-0.000861	-0.002511	0.011697	0.000618	1.457147	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0091_sync/image_02/data/0000000017.png	train/2011_09_26_drive_0091_sync/proj_depth/groundtruth/image_02/0000000017.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
1	2011_09_26/2011_09_26_drive_0091_sync/image_02/data/0000000019.png	train/2011_09_26_drive_0091_sync/proj_depth/groundtruth/image_02/0000000019.png	0.999996	-0.002635	-0.000760	0.000744	0.021775	0.001209	1.390279	0.580948	1.924101	0.490788	0.460944
2	2011_09_26/2011_09_26_drive_0091_sync/image_02/data/0000000021.png	train/2011_09_26_drive_0091_sync/proj_depth/groundtruth/image_02/0000000021.png	0.999994	-0.003372	0.000189	0.000644	0.022498	0.000003	1.462706	0.580948	1.924101	0.490788	0.460944
3	2011_09_26/2011_09_26_drive_0091_sync/image_02/data/0000000023.png	train/2011_09_26_drive_0091_sync/proj_depth/groundtruth/image_02/0000000023.png	0.999988	0.004415	-0.000220	0.002233	0.026739	-0.011156	1.447305	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0091_sync/image_02/data/0000000020.png	train/2011_09_26_drive_0091_sync/proj_depth/groundtruth/image_02/0000000020.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
1	2011_09_26/2011_09_26_drive_0091_sync/image_02/data/0000000022.png	train/2011_09_26_drive_0091_sync/proj_depth/groundtruth/image_02/0000000022.png	0.999999	-0.000022	0.000239	0.001629	0.025764	-0.011057	1.454798	0.580948	1.924101	0.490788	0.460944
2	2011_09_26/2011_09_26_drive_0091_sync/image_02/data/0000000024.png	train/2011_09_26_drive_0091_sync/proj_depth/groundtruth/image_02/0000000024.png	0.999974	0.007008	-0.000457	0.001543	0.017723	-0.008141	1.373575	0.580948	1.924101	0.490788	0.460944
3	2011_09_26/2011_09_26_drive_0091_sync/image_02/data/0000000026.png	train/2011_09_26_drive_0091_sync/proj_depth/groundtruth/image_02/0000000026.png	0.999997	-0.000909	-0.000323	0.002305	0.018237	0.007150	1.465640	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0091_sync/image_02/data/0000000025.png	train/2011_09_26_drive_0091_sync/proj_depth/groundtruth/image_02/0000000025.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
1	2011_09_26/2011_09_26_drive_0091_sync/image_02/data/0000000027.png	train/2011_09_26_drive_0091_sync/proj_depth/groundtruth/image_02/0000000027.png	0.999986	-0.004788	-0.000094	0.002414	0.017973	0.007965	1.476690	0.580948	1.924101	0.490788	0.460944
2	2011_09_26/2011_09_26_drive_0091_sync/image_02/data/0000000029.png	train/2011_09_26_drive_0091_sync/proj_depth/groundtruth/image_02/0000000029.png	0.999996	0.000525	-0.000197	-0.002766	-0.004120	-0.023546	1.470136	0.580948	1.924101	0.490788	0.460944
3	2011_09_26/2011_09_26_drive_0091_sync/image_02/data/0000000031.png	train/2011_09_26_drive_0091_sync/proj_depth/groundtruth/image_02/0000000031.png	0.999996	0.002813	-0.000013	-0.000607	-0.007196	-0.011522	1.471565	0.580948	1.924101	0.490788	0.460944
