id	camera_l	disp	qw	qx	qy	qz	tx	ty	tz
0	PLE_training/fall/color_left/trajectory_4022/000004.JPEG	PLE_training/fall/stereo_disparity/trajectory_4022/000004.PNG	0.999877	-0.002523	0.015073	0.003419	0.010296	-0.180502	0.192770
1	PLE_training/fall/color_left/trajectory_4022/000008.JPEG	PLE_training/fall/stereo_disparity/trajectory_4022/000008.PNG	0.999849	-0.002703	0.016651	0.004196	0.008779	-0.159916	0.218180
2	PLE_training/fall/color_left/trajectory_4022/000012.JPEG	PLE_training/fall/stereo_disparity/trajectory_4022/000012.PNG	0.999838	-0.002739	0.017072	0.005090	0.005561	-0.136749	0.244861
3	PLE_training/fall/color_left/trajectory_4022/000016.JPEG	PLE_training/fall/stereo_disparity/trajectory_4022/000016.PNG	0.999844	-0.002621	0.016420	0.006033	0.001182	-0.111159	0.272996
4	PLE_training/fall/color_left/trajectory_4022/000020.JPEG	PLE_training/fall/stereo_disparity/trajectory_4022/000020.PNG	0.999852	-0.002105	0.015836	0.006429	-0.001955	-0.085534	0.302482
5	PLE_training/fall/color_left/trajectory_4022/000024.JPEG	PLE_training/fall/stereo_disparity/trajectory_4022/000024.PNG	0.999852	-0.001009	0.016127	0.005858	-0.002431	-0.061443	0.333313
6	PLE_training/fall/color_left/trajectory_4022/000028.JPEG	PLE_training/fall/stereo_disparity/trajectory_4022/000028.PNG	0.999841	0.000616	0.017272	0.004372	-0.000865	-0.038610	0.365513
7	PLE_training/fall/color_left/trajectory_4022/000032.JPEG	PLE_training/fall/stereo_disparity/trajectory_4022/000032.PNG	0.999816	0.002142	0.018858	0.002961	0.000559	-0.017778	0.397707
8	PLE_training/fall/color_left/trajectory_4022/000036.JPEG	PLE_training/fall/stereo_disparity/trajectory_4022/000036.PNG	0.999781	0.003112	0.020580	0.002381	0.000098	0.000311	0.428710
9	PLE_training/fall/color_left/trajectory_4022/000040.JPEG	PLE_training/fall/stereo_disparity/trajectory_4022/000040.PNG	0.999739	0.003546	0.022402	0.002641	-0.002779	0.015429	0.458376
10	PLE_training/fall/color_left/trajectory_4022/000044.JPEG	PLE_training/fall/stereo_disparity/trajectory_4022/000044.PNG	0.999716	0.003662	0.023366	0.003027	-0.009268	0.027406	0.486260
11	PLE_training/fall/color_left/trajectory_4022/000048.JPEG	PLE_training/fall/stereo_disparity/trajectory_4022/000048.PNG	0.999740	0.003685	0.022354	0.002712	-0.019621	0.036168	0.511954
12	PLE_training/fall/color_left/trajectory_4022/000052.JPEG	PLE_training/fall/stereo_disparity/trajectory_4022/000052.PNG	0.999806	0.003605	0.019304	0.001677	-0.031746	0.041568	0.535691
13	PLE_training/fall/color_left/trajectory_4022/000056.JPEG	PLE_training/fall/stereo_disparity/trajectory_4022/000056.PNG	0.999884	0.003402	0.014872	0.000073	-0.043119	0.043663	0.557972
