id	camera_l	depth	qw	qx	qy	qz	tx	ty	tz	fx	fy	cx	cy
0	2011_09_29/2011_09_29_drive_0026_sync/image_02/data/0000000006.png	val/2011_09_29_drive_0026_sync/proj_depth/groundtruth/image_02/0000000006.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580238	1.920682	0.484967	0.485327
1	2011_09_29/2011_09_29_drive_0026_sync/image_02/data/0000000008.png	val/2011_09_29_drive_0026_sync/proj_depth/groundtruth/image_02/0000000008.png	1.000000	0.000223	0.000097	0.000730	-0.003978	-0.031069	1.041611	0.580238	1.920682	0.484967	0.485327
2	2011_09_29/2011_09_29_drive_0026_sync/image_02/data/0000000010.png	val/2011_09_29_drive_0026_sync/proj_depth/groundtruth/image_02/0000000010.png	1.000000	-0.000057	0.000185	0.000194	-0.005364	-0.024628	0.914251	0.580238	1.920682	0.484967	0.485327
3	2011_09_29/2011_09_29_drive_0026_sync/image_02/data/0000000012.png	val/2011_09_29_drive_0026_sync/proj_depth/groundtruth/image_02/0000000012.png	1.000000	-0.000069	0.000369	0.000350	0.007057	-0.022320	0.881024	0.580238	1.920682	0.484967	0.485327
0	2011_09_29/2011_09_29_drive_0026_sync/image_02/data/0000000009.png	val/2011_09_29_drive_0026_sync/proj_depth/groundtruth/image_02/0000000009.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580238	1.920682	0.484967	0.485327
1	2011_09_29/2011_09_29_drive_0026_sync/image_02/data/0000000011.png	val/2011_09_29_drive_0026_sync/proj_depth/groundtruth/image_02/0000000011.png	1.000000	-0.000224	0.000400	-0.000075	0.002045	-0.023953	0.921411	0.580238	1.920682	0.484967	0.485327
2	2011_09_29/2011_09_29_drive_0026_sync/image_02/data/0000000013.png	val/2011_09_29_drive_0026_sync/proj_depth/groundtruth/image_02/0000000013.png	1.000000	-0.000081	0.000280	0.000527	0.008394	-0.021079	0.835993	0.580238	1.920682	0.484967	0.485327
3	2011_09_29/2011_09_29_drive_0026_sync/image_02/data/0000000015.png	val/2011_09_29_drive_0026_sync/proj_depth/groundtruth/image_02/0000000015.png	0.999999	-0.000078	0.000521	0.000847	0.013882	-0.017882	0.722232	0.580238	1.920682	0.484967	0.485327
0	2011_09_29/2011_09_29_drive_0026_sync/image_02/data/0000000014.png	val/2011_09_29_drive_0026_sync/proj_depth/groundtruth/image_02/0000000014.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580238	1.920682	0.484967	0.485327
1	2011_09_29/2011_09_29_drive_0026_sync/image_02/data/0000000016.png	val/2011_09_29_drive_0026_sync/proj_depth/groundtruth/image_02/0000000016.png	1.000000	-0.000427	0.000649	0.000446	0.014870	-0.019811	0.720072	0.580238	1.920682	0.484967	0.485327
2	2011_09_29/2011_09_29_drive_0026_sync/image_02/data/0000000018.png	val/2011_09_29_drive_0026_sync/proj_depth/groundtruth/image_02/0000000018.png	1.000000	0.000057	0.000350	-0.000011	0.018406	-0.017013	0.629642	0.580238	1.920682	0.484967	0.485327
3	2011_09_29/2011_09_29_drive_0026_sync/image_02/data/0000000020.png	val/2011_09_29_drive_0026_sync/proj_depth/groundtruth/image_02/0000000020.png	1.000000	-0.000024	0.000528	0.000221	0.018107	-0.013561	0.509732	0.580238	1.920682	0.484967	0.485327
