id	camera_l	depth	qw	qx	qy	qz	tx	ty	tz	fx	fy	cx	cy
0	2011_09_30/2011_09_30_drive_0028_sync/image_02/data/0000000006.png	train/2011_09_30_drive_0028_sync/proj_depth/groundtruth/image_02/0000000006.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.576746	1.911057	0.490936	0.494893
1	2011_09_30/2011_09_30_drive_0028_sync/image_02/data/0000000008.png	train/2011_09_30_drive_0028_sync/proj_depth/groundtruth/image_02/0000000008.png	0.999999	0.000423	0.000986	-0.000942	0.007928	-0.019986	1.053276	0.576746	1.911057	0.490936	0.494893
2	2011_09_30/2011_09_30_drive_0028_sync/image_02/data/0000000010.png	train/2011_09_30_drive_0028_sync/proj_depth/groundtruth/image_02/0000000010.png	0.999999	0.000421	0.000987	-0.000943	0.005883	-0.019079	1.053306	0.576746	1.911057	0.490936	0.494893
3	2011_09_30/2011_09_30_drive_0028_sync/image_02/data/0000000012.png	train/2011_09_30_drive_0028_sync/proj_depth/groundtruth/image_02/0000000012.png	0.999999	0.000419	0.000988	-0.000944	0.003835	-0.018179	1.053330	0.576746	1.911057	0.490936	0.494893
0	2011_09_30/2011_09_30_drive_0028_sync/image_02/data/0000000009.png	train/2011_09_30_drive_0028_sync/proj_depth/groundtruth/image_02/0000000009.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.576746	1.911057	0.490936	0.494893
1	2011_09_30/2011_09_30_drive_0028_sync/image_02/data/0000000011.png	train/2011_09_30_drive_0028_sync/proj_depth/groundtruth/image_02/0000000011.png	0.999999	0.000420	0.000987	-0.000943	0.004859	-0.018628	1.053319	0.576746	1.911057	0.490936	0.494893
2	2011_09_30/2011_09_30_drive_0028_sync/image_02/data/0000000013.png	train/2011_09_30_drive_0028_sync/proj_depth/groundtruth/image_02/0000000013.png	0.999999	0.000418	0.000988	-0.000944	0.002810	-0.017733	1.053341	0.576746	1.911057	0.490936	0.494893
3	2011_09_30/2011_09_30_drive_0028_sync/image_02/data/0000000015.png	train/2011_09_30_drive_0028_sync/proj_depth/groundtruth/image_02/0000000015.png	0.999999	0.000446	0.000803	-0.000868	-0.000660	-0.015218	0.997272	0.576746	1.911057	0.490936	0.494893
0	2011_09_30/2011_09_30_drive_0028_sync/image_02/data/0000000014.png	train/2011_09_30_drive_0028_sync/proj_depth/groundtruth/image_02/0000000014.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.576746	1.911057	0.490936	0.494893
1	2011_09_30/2011_09_30_drive_0028_sync/image_02/data/0000000016.png	train/2011_09_30_drive_0028_sync/proj_depth/groundtruth/image_02/0000000016.png	0.999999	0.000415	0.000989	-0.000945	-0.000271	-0.016404	1.053366	0.576746	1.911057	0.490936	0.494893
