id	camera_l	depth	qw	qx	qy	qz	tx	ty	tz	fx	fy	cx	cy
0	2011_09_29/2011_09_29_drive_0004_sync/image_02/data/0000000006.png	train/2011_09_29_drive_0004_sync/proj_depth/groundtruth/image_02/0000000006.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580238	1.920682	0.484967	0.485327
1	2011_09_29/2011_09_29_drive_0004_sync/image_02/data/0000000008.png	train/2011_09_29_drive_0004_sync/proj_depth/groundtruth/image_02/0000000008.png	0.999997	-0.000903	0.002086	0.000733	0.012715	-0.079130	3.055121	0.580238	1.920682	0.484967	0.485327
2	2011_09_29/2011_09_29_drive_0004_sync/image_02/data/0000000010.png	train/2011_09_29_drive_0004_sync/proj_depth/groundtruth/image_02/0000000010.png	0.999998	-0.000035	0.001787	0.001075	0.006596	-0.093383	3.201688	0.580238	1.920682	0.484967	0.485327
3	2011_09_29/2011_09_29_drive_0004_sync/image_02/data/0000000012.png	train/2011_09_29_drive_0004_sync/proj_depth/groundtruth/image_02/0000000012.png	0.999998	0.000900	0.001724	0.000409	0.012325	-0.087847	3.192134	0.580238	1.920682	0.484967	0.485327
0	2011_09_29/2011_09_29_drive_0004_sync/image_02/data/0000000009.png	train/2011_09_29_drive_0004_sync/proj_depth/groundtruth/image_02/0000000009.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580238	1.920682	0.484967	0.485327
1	2011_09_29/2011_09_29_drive_0004_sync/image_02/data/0000000011.png	train/2011_09_29_drive_0004_sync/proj_depth/groundtruth/image_02/0000000011.png	0.999998	-0.000225	0.001722	0.000747	0.008422	-0.084043	3.046592	0.580238	1.920682	0.484967	0.485327
2	2011_09_29/2011_09_29_drive_0004_sync/image_02/data/0000000013.png	train/2011_09_29_drive_0004_sync/proj_depth/groundtruth/image_02/0000000013.png	0.999998	0.001299	0.001703	-0.000400	0.019284	-0.108505	3.183374	0.580238	1.920682	0.484967	0.485327
3	2011_09_29/2011_09_29_drive_0004_sync/image_02/data/0000000015.png	train/2011_09_29_drive_0004_sync/proj_depth/groundtruth/image_02/0000000015.png	0.999998	-0.000939	0.001525	-0.000545	0.020150	-0.090034	3.175701	0.580238	1.920682	0.484967	0.485327
0	2011_09_29/2011_09_29_drive_0004_sync/image_02/data/0000000014.png	train/2011_09_29_drive_0004_sync/proj_depth/groundtruth/image_02/0000000014.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580238	1.920682	0.484967	0.485327
1	2011_09_29/2011_09_29_drive_0004_sync/image_02/data/0000000016.png	train/2011_09_29_drive_0004_sync/proj_depth/groundtruth/image_02/0000000016.png	0.999999	0.000682	0.001162	0.000156	0.017233	-0.085772	3.012716	0.580238	1.920682	0.484967	0.485327
2	2011_09_29/2011_09_29_drive_0004_sync/image_02/data/0000000018.png	train/2011_09_29_drive_0004_sync/proj_depth/groundtruth/image_02/0000000018.png	0.999998	0.001345	0.000999	0.000556	0.018488	-0.094789	3.147526	0.580238	1.920682	0.484967	0.485327
3	2011_09_29/2011_09_29_drive_0004_sync/image_02/data/0000000020.png	train/2011_09_29_drive_0004_sync/proj_depth/groundtruth/image_02/0000000020.png	0.999998	-0.002056	0.000775	-0.000004	-0.015126	-0.074813	3.150726	0.580238	1.920682	0.484967	0.485327
0	2011_09_29/2011_09_29_drive_0004_sync/image_02/data/0000000017.png	train/2011_09_29_drive_0004_sync/proj_depth/groundtruth/image_02/0000000017.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580238	1.920682	0.484967	0.485327
1	2011_09_29/2011_09_29_drive_0004_sync/image_02/data/0000000019.png	train/2011_09_29_drive_0004_sync/proj_depth/groundtruth/image_02/0000000019.png	0.999999	-0.000649	0.000813	0.000075	0.003270	-0.089289	3.151522	0.580238	1.920682	0.484967	0.485327
2	2011_09_29/2011_09_29_drive_0004_sync/image_02/data/0000000021.png	train/2011_09_29_drive_0004_sync/proj_depth/groundtruth/image_02/0000000021.png	0.999997	-0.002158	0.000934	0.000224	-0.013097	-0.059633	2.990848	0.580238	1.920682	0.484967	0.485327
3	2011_09_29/2011_09_29_drive_0004_sync/image_02/data/0000000023.png	train/2011_09_29_drive_0004_sync/proj_depth/groundtruth/image_02/0000000023.png	0.999999	0.000900	0.000802	0.000760	-0.016065	-0.067275	3.113019	0.580238	1.920682	0.484967	0.485327
0	2011_09_29/2011_09_29_drive_0004_sync/image_02/data/0000000022.png	train/2011_09_29_drive_0004_sync/proj_depth/groundtruth/image_02/0000000022.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580238	1.920682	0.484967	0.485327
1	2011_09_29/2011_09_29_drive_0004_sync/image_02/data/0000000024.png	train/2011_09_29_drive_0004_sync/proj_depth/groundtruth/image_02/0000000024.png	0.999999	0.001230	0.000768	0.000098	-0.008028	-0.061640	2.952620	0.580238	1.920682	0.484967	0.485327
2	2011_09_29/2011_09_29_drive_0004_sync/image_02/data/0000000026.png	train/2011_09_29_drive_0004_sync/proj_depth/groundtruth/image_02/0000000026.png	0.999997	0.001341	0.001521	-0.000978	-0.003616	-0.065029	3.079249	0.580238	1.920682	0.484967	0.485327
3	2011_09_29/2011_09_29_drive_0004_sync/image_02/data/0000000028.png	train/2011_09_29_drive_0004_sync/proj_depth/groundtruth/image_02/0000000028.png	0.999997	-0.000063	0.002518	-0.000761	0.021145	-0.074727	3.052389	0.580238	1.920682	0.484967	0.485327
0	2011_09_29/2011_09_29_drive_0004_sync/image_02/data/0000000025.png	train/2011_09_29_drive_0004_sync/proj_depth/groundtruth/image_02/0000000025.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580238	1.920682	0.484967	0.485327
1	2011_09_29/2011_09_29_drive_0004_sync/image_02/data/0000000027.png	train/2011_09_29_drive_0004_sync/proj_depth/groundtruth/image_02/0000000027.png	0.999996	0.000615	0.002395	-0.001364	0.001053	-0.060725	3.067289	0.580238	1.920682	0.484967	0.485327
2	2011_09_29/2011_09_29_drive_0004_sync/image_02/data/0000000029.png	train/2011_09_29_drive_0004_sync/proj_depth/groundtruth/image_02/0000000029.png	0.999998	-0.000595	0.001891	-0.000302	0.030953	-0.084337	2.892741	0.580238	1.920682	0.484967	0.485327
3	2011_09_29/2011_09_29_drive_0004_sync/image_02/data/0000000031.png	train/2011_09_29_drive_0004_sync/proj_depth/groundtruth/image_02/0000000031.png	0.999997	-0.001120	0.002190	-0.000195	0.032511	-0.088591	3.023077	0.580238	1.920682	0.484967	0.485327
0	2011_09_29/2011_09_29_drive_0004_sync/image_02/data/0000000030.png	train/2011_09_29_drive_0004_sync/proj_depth/groundtruth/image_02/0000000030.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580238	1.920682	0.484967	0.485327
1	2011_09_29/2011_09_29_drive_0004_sync/image_02/data/0000000032.png	train/2011_09_29_drive_0004_sync/proj_depth/groundtruth/image_02/0000000032.png	0.999996	-0.001024	0.002532	-0.000224	0.028594	-0.077529	2.873484	0.580238	1.920682	0.484967	0.485327
2	2011_09_29/2011_09_29_drive_0004_sync/image_02/data/0000000034.png	train/2011_09_29_drive_0004_sync/proj_depth/groundtruth/image_02/0000000034.png	0.999997	0.000656	0.002511	-0.000063	0.031860	-0.079666	2.990051	0.580238	1.920682	0.484967	0.485327
3	2011_09_29/2011_09_29_drive_0004_sync/image_02/data/0000000036.png	train/2011_09_29_drive_0004_sync/proj_depth/groundtruth/image_02/0000000036.png	0.999998	0.000536	0.001892	0.000902	0.038868	-0.059178	2.979814	0.580238	1.920682	0.484967	0.485327
0	2011_09_29/2011_09_29_drive_0004_sync/image_02/data/0000000033.png	train/2011_09_29_drive_0004_sync/proj_depth/groundtruth/image_02/0000000033.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580238	1.920682	0.484967	0.485327
1	2011_09_29/2011_09_29_drive_0004_sync/image_02/data/0000000035.png	train/2011_09_29_drive_0004_sync/proj_depth/groundtruth/image_02/0000000035.png	0.999997	0.000686	0.002151	0.000471	0.033350	-0.069438	2.984470	0.580238	1.920682	0.484967	0.485327
2	2011_09_29/2011_09_29_drive_0004_sync/image_02/data/0000000037.png	train/2011_09_29_drive_0004_sync/proj_depth/groundtruth/image_02/0000000037.png	0.999999	0.000637	0.001572	0.000096	0.030042	-0.052183	2.838307	0.580238	1.920682	0.484967	0.485327
