id	camera_l	disp	qw	qx	qy	qz	tx	ty	tz
0	PLE_training/spring/color_left/trajectory_5005/000004.JPEG	PLE_training/spring/stereo_disparity/trajectory_5005/000004.PNG	0.999998	-0.000379	-0.000239	0.001683	-0.273260	-0.080942	1.127015
1	PLE_training/spring/color_left/trajectory_5005/000008.JPEG	PLE_training/spring/stereo_disparity/trajectory_5005/000008.PNG	0.999999	0.000356	-0.000037	0.001226	-0.273351	-0.075844	1.166732
2	PLE_training/spring/color_left/trajectory_5005/000012.JPEG	PLE_training/spring/stereo_disparity/trajectory_5005/000012.PNG	0.999996	0.001214	0.000333	0.002599	-0.272611	-0.071490	1.206122
3	PLE_training/spring/color_left/trajectory_5005/000016.JPEG	PLE_training/spring/stereo_disparity/trajectory_5005/000016.PNG	0.999982	0.002152	0.000838	0.005497	-0.271601	-0.066310	1.244972
4	PLE_training/spring/color_left/trajectory_5005/000020.JPEG	PLE_training/spring/stereo_disparity/trajectory_5005/000020.PNG	0.999967	0.002798	0.001297	0.007497	-0.269500	-0.058299	1.282266
5	PLE_training/spring/color_left/trajectory_5005/000024.JPEG	PLE_training/spring/stereo_disparity/trajectory_5005/000024.PNG	0.999967	0.002969	0.001642	0.007436	-0.265415	-0.048260	1.317542
6	PLE_training/spring/color_left/trajectory_5005/000028.JPEG	PLE_training/spring/stereo_disparity/trajectory_5005/000028.PNG	0.999980	0.002666	0.001862	0.005436	-0.259027	-0.038526	1.350837
7	PLE_training/spring/color_left/trajectory_5005/000032.JPEG	PLE_training/spring/stereo_disparity/trajectory_5005/000032.PNG	0.999993	0.002018	0.001565	0.002797	-0.251494	-0.030431	1.382136
8	PLE_training/spring/color_left/trajectory_5005/000036.JPEG	PLE_training/spring/stereo_disparity/trajectory_5005/000036.PNG	0.999999	0.001097	0.000506	0.000294	-0.242323	-0.024654	1.411656
9	PLE_training/spring/color_left/trajectory_5005/000040.JPEG	PLE_training/spring/stereo_disparity/trajectory_5005/000040.PNG	0.999997	-0.000027	-0.001164	-0.001963	-0.229298	-0.022043	1.439810
