id	camera_l	disp	qw	qx	qy	qz	tx	ty	tz
0	Kite_training/sunny/color_left/trajectory_0025/000004.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000004.PNG	0.999963	0.004351	-0.007411	-0.000385	0.464083	0.233864	1.328646
1	Kite_training/sunny/color_left/trajectory_0025/000008.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000008.PNG	0.999989	-0.001598	-0.004260	0.000915	0.425610	0.047984	1.305729
2	Kite_training/sunny/color_left/trajectory_0025/000012.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000012.PNG	0.999981	-0.005807	-0.002150	-0.000179	0.375192	-0.163682	1.285344
3	Kite_training/sunny/color_left/trajectory_0025/000016.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000016.PNG	0.999959	-0.008583	-0.001038	-0.002848	0.316385	-0.381876	1.260748
4	Kite_training/sunny/color_left/trajectory_0025/000020.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000020.PNG	0.999927	-0.011803	-0.000507	-0.002443	0.257447	-0.529644	1.235005
5	Kite_training/sunny/color_left/trajectory_0025/000024.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000024.PNG	0.999866	-0.016153	-0.000313	0.002769	0.198022	-0.583434	1.211782
6	Kite_training/sunny/color_left/trajectory_0025/000028.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000028.PNG	0.999703	-0.021117	-0.000176	0.012130	0.132616	-0.554125	1.194743
7	Kite_training/sunny/color_left/trajectory_0025/000032.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000032.PNG	0.999557	-0.022299	0.000268	0.019715	0.061497	-0.500367	1.184530
8	Kite_training/sunny/color_left/trajectory_0025/000036.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000036.PNG	0.999597	-0.017481	0.000563	0.022345	-0.008808	-0.439892	1.185686
9	Kite_training/sunny/color_left/trajectory_0025/000040.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000040.PNG	0.999767	-0.007543	-0.000002	0.020245	-0.069596	-0.359578	1.204086
10	Kite_training/sunny/color_left/trajectory_0025/000044.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000044.PNG	0.999859	0.000807	-0.000241	0.016787	-0.112432	-0.259118	1.235791
11	Kite_training/sunny/color_left/trajectory_0025/000048.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000048.PNG	0.999896	0.004505	0.001105	0.013668	-0.138422	-0.148161	1.271446
12	Kite_training/sunny/color_left/trajectory_0025/000052.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000052.PNG	0.999924	0.003963	0.004340	0.010838	-0.154719	-0.038303	1.304788
13	Kite_training/sunny/color_left/trajectory_0025/000056.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000056.PNG	0.999939	0.003051	0.006925	0.008021	-0.172588	0.062637	1.333865
14	Kite_training/sunny/color_left/trajectory_0025/000060.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000060.PNG	0.999954	0.004396	0.006783	0.005079	-0.195283	0.155773	1.359491
15	Kite_training/sunny/color_left/trajectory_0025/000064.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000064.PNG	0.999959	0.007918	0.003905	0.002095	-0.217393	0.246726	1.381995
16	Kite_training/sunny/color_left/trajectory_0025/000068.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000068.PNG	0.999929	0.011811	0.001441	0.000357	-0.230390	0.335304	1.397899
17	Kite_training/sunny/color_left/trajectory_0025/000072.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000072.PNG	0.999897	0.013985	0.003129	0.001137	-0.232688	0.415780	1.402644
18	Kite_training/sunny/color_left/trajectory_0025/000076.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000076.PNG	0.999847	0.014367	0.009079	0.004115	-0.234038	0.483741	1.395375
19	Kite_training/sunny/color_left/trajectory_0025/000080.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000080.PNG	0.999776	0.013190	0.015310	0.006364	-0.247149	0.539585	1.376391
20	Kite_training/sunny/color_left/trajectory_0025/000084.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000084.PNG	0.999799	0.010534	0.016456	0.004551	-0.277063	0.585154	1.347669
21	Kite_training/sunny/color_left/trajectory_0025/000088.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000088.PNG	0.999906	0.006170	0.012232	-0.001119	-0.314117	0.614658	1.314450
22	Kite_training/sunny/color_left/trajectory_0025/000092.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000092.PNG	0.999963	0.001531	0.005296	-0.006667	-0.347904	0.613866	1.285382
23	Kite_training/sunny/color_left/trajectory_0025/000096.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000096.PNG	0.999988	-0.000457	0.000854	-0.004835	-0.369138	0.568043	1.267630
24	Kite_training/sunny/color_left/trajectory_0025/000100.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000100.PNG	0.999987	0.000457	-0.000417	0.005134	-0.374593	0.487995	1.256750
25	Kite_training/sunny/color_left/trajectory_0025/000104.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000104.PNG	0.999813	0.003202	0.000486	0.019052	-0.363167	0.397039	1.246115
26	Kite_training/sunny/color_left/trajectory_0025/000108.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000108.PNG	0.999671	0.004932	0.000827	0.025155	-0.334335	0.328751	1.230221
27	Kite_training/sunny/color_left/trajectory_0025/000112.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000112.PNG	0.999758	0.005051	0.000344	0.021410	-0.294089	0.276976	1.210576
28	Kite_training/sunny/color_left/trajectory_0025/000116.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000116.PNG	0.999946	0.003717	-0.000451	0.009737	-0.247678	0.231584	1.189302
29	Kite_training/sunny/color_left/trajectory_0025/000120.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000120.PNG	0.999997	0.002096	-0.000451	-0.001043	-0.204878	0.195151	1.168804
30	Kite_training/sunny/color_left/trajectory_0025/000124.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000124.PNG	0.999965	0.000540	0.000541	-0.008382	-0.166368	0.173051	1.148591
31	Kite_training/sunny/color_left/trajectory_0025/000128.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000128.PNG	0.999920	-0.000924	0.002004	-0.012471	-0.132787	0.167605	1.127986
32	Kite_training/sunny/color_left/trajectory_0025/000132.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000132.PNG	0.999883	-0.001319	-0.000557	-0.015238	-0.113655	0.167080	1.107994
33	Kite_training/sunny/color_left/trajectory_0025/000136.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000136.PNG	0.999795	0.000417	-0.009620	-0.017822	-0.105117	0.165658	1.089679
34	Kite_training/sunny/color_left/trajectory_0025/000140.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000140.PNG	0.999497	0.004831	-0.024248	-0.019881	-0.092732	0.167353	1.072397
35	Kite_training/sunny/color_left/trajectory_0025/000144.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000144.PNG	0.999151	0.009090	-0.035498	-0.018838	-0.056443	0.181812	1.051006
36	Kite_training/sunny/color_left/trajectory_0025/000148.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000148.PNG	0.999144	0.009928	-0.037842	-0.013440	0.000663	0.212229	1.020718
37	Kite_training/sunny/color_left/trajectory_0025/000152.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000152.PNG	0.999464	0.006099	-0.031851	-0.004421	0.059172	0.250832	0.982387
38	Kite_training/sunny/color_left/trajectory_0025/000156.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000156.PNG	0.999745	0.000332	-0.022183	0.004233	0.105852	0.282171	0.943432
39	Kite_training/sunny/color_left/trajectory_0025/000160.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000160.PNG	0.999862	-0.003054	-0.014068	0.008256	0.138440	0.296550	0.910291
40	Kite_training/sunny/color_left/trajectory_0025/000164.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000164.PNG	0.999935	-0.003462	-0.007801	0.007577	0.159849	0.299349	0.882470
41	Kite_training/sunny/color_left/trajectory_0025/000168.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000168.PNG	0.999981	-0.002087	-0.004631	0.003609	0.169220	0.301755	0.858199
42	Kite_training/sunny/color_left/trajectory_0025/000172.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000172.PNG	0.999974	-0.001653	-0.006966	-0.000761	0.165181	0.317085	0.836026
43	Kite_training/sunny/color_left/trajectory_0025/000176.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000176.PNG	0.999870	-0.002445	-0.015051	-0.005245	0.156041	0.344788	0.814701
44	Kite_training/sunny/color_left/trajectory_0025/000180.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000180.PNG	0.999637	-0.003995	-0.024949	-0.009316	0.152137	0.377348	0.792978
45	Kite_training/sunny/color_left/trajectory_0025/000184.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000184.PNG	0.999466	-0.005990	-0.029842	-0.011853	0.158848	0.404420	0.771090
46	Kite_training/sunny/color_left/trajectory_0025/000188.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000188.PNG	0.999458	-0.008830	-0.029101	-0.012591	0.169076	0.424201	0.751930
47	Kite_training/sunny/color_left/trajectory_0025/000192.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000192.PNG	0.999575	-0.012351	-0.023819	-0.011421	0.174924	0.430988	0.740301
48	Kite_training/sunny/color_left/trajectory_0025/000196.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000196.PNG	0.999698	-0.014084	-0.018003	-0.009011	0.168495	0.407283	0.742735
49	Kite_training/sunny/color_left/trajectory_0025/000200.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000200.PNG	0.999818	-0.013307	-0.012462	-0.005531	0.151830	0.350540	0.757140
50	Kite_training/sunny/color_left/trajectory_0025/000204.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000204.PNG	0.999925	-0.009927	-0.007119	-0.001055	0.127317	0.263767	0.778900
51	Kite_training/sunny/color_left/trajectory_0025/000208.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000208.PNG	0.999980	-0.004873	-0.002651	0.003008	0.096462	0.162927	0.803042
52	Kite_training/sunny/color_left/trajectory_0025/000212.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000212.PNG	0.999990	0.000319	-0.000151	0.004538	0.060468	0.070294	0.826883
53	Kite_training/sunny/color_left/trajectory_0025/000216.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000216.PNG	0.999979	0.005430	0.000312	0.003437	0.020367	-0.010504	0.851579
54	Kite_training/sunny/color_left/trajectory_0025/000220.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000220.PNG	0.999955	0.009035	-0.000100	0.002769	-0.019212	-0.076091	0.874881
55	Kite_training/sunny/color_left/trajectory_0025/000224.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000224.PNG	0.999937	0.009834	-0.000295	0.005380	-0.054775	-0.126517	0.894389
56	Kite_training/sunny/color_left/trajectory_0025/000228.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000228.PNG	0.999906	0.007803	-0.000210	0.011294	-0.087371	-0.166115	0.909935
57	Kite_training/sunny/color_left/trajectory_0025/000232.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000232.PNG	0.999837	0.004697	0.000057	0.017426	-0.118902	-0.185293	0.921841
58	Kite_training/sunny/color_left/trajectory_0025/000236.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000236.PNG	0.999821	0.003464	0.000129	0.018615	-0.147701	-0.161978	0.930861
59	Kite_training/sunny/color_left/trajectory_0025/000240.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000240.PNG	0.999887	0.004345	-0.000192	0.014388	-0.166824	-0.092061	0.936649
60	Kite_training/sunny/color_left/trajectory_0025/000244.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000244.PNG	0.999958	0.005710	-0.000643	0.007120	-0.172605	0.010965	0.939362
61	Kite_training/sunny/color_left/trajectory_0025/000248.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000248.PNG	0.999990	0.004069	-0.000285	0.001972	-0.171492	0.114284	0.939390
62	Kite_training/sunny/color_left/trajectory_0025/000252.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000252.PNG	0.999999	-0.001029	0.001027	-0.000387	-0.169259	0.208571	0.937290
63	Kite_training/sunny/color_left/trajectory_0025/000256.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000256.PNG	0.999965	-0.007824	0.002881	-0.000451	-0.169389	0.285158	0.936757
64	Kite_training/sunny/color_left/trajectory_0025/000260.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000260.PNG	0.999938	-0.010338	0.004053	0.000045	-0.173852	0.330901	0.944440
65	Kite_training/sunny/color_left/trajectory_0025/000264.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000264.PNG	0.999964	-0.007303	0.004301	0.000666	-0.181375	0.351388	0.959548
66	Kite_training/sunny/color_left/trajectory_0025/000268.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000268.PNG	0.999992	0.000473	0.003697	0.001267	-0.190021	0.357577	0.976970
67	Kite_training/sunny/color_left/trajectory_0025/000272.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000272.PNG	0.999971	0.006874	0.002794	0.001415	-0.196945	0.363366	0.986324
68	Kite_training/sunny/color_left/trajectory_0025/000276.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000276.PNG	0.999956	0.009109	0.001873	0.000959	-0.201224	0.368236	0.985587
69	Kite_training/sunny/color_left/trajectory_0025/000280.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000280.PNG	0.999972	0.007443	0.000991	0.000018	-0.203304	0.363320	0.978696
70	Kite_training/sunny/color_left/trajectory_0025/000284.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000284.PNG	0.999991	0.004123	0.000343	-0.000715	-0.204237	0.338527	0.971479
71	Kite_training/sunny/color_left/trajectory_0025/000288.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000288.PNG	1.000000	0.000229	0.000004	-0.000926	-0.204511	0.289777	0.966302
72	Kite_training/sunny/color_left/trajectory_0025/000292.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000292.PNG	0.999991	-0.004144	-0.000041	-0.000638	-0.204203	0.216708	0.962773
73	Kite_training/sunny/color_left/trajectory_0025/000296.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000296.PNG	0.999978	-0.006678	0.000041	-0.000205	-0.203601	0.130489	0.961917
74	Kite_training/sunny/color_left/trajectory_0025/000300.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000300.PNG	0.999988	-0.004896	0.000078	-0.000003	-0.203101	0.047283	0.964435
75	Kite_training/sunny/color_left/trajectory_0025/000304.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000304.PNG	0.999999	0.001184	0.000061	-0.000046	-0.202817	-0.023933	0.969816
76	Kite_training/sunny/color_left/trajectory_0025/000308.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000308.PNG	0.999974	0.007213	0.000024	-0.000118	-0.202654	-0.066269	0.975588
77	Kite_training/sunny/color_left/trajectory_0025/000312.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000312.PNG	0.999967	0.008070	0.000001	0.000037	-0.202515	-0.069520	0.978196
78	Kite_training/sunny/color_left/trajectory_0025/000316.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000316.PNG	0.999994	0.003524	-0.000009	0.000424	-0.202459	-0.043297	0.976200
79	Kite_training/sunny/color_left/trajectory_0025/000320.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000320.PNG	0.999994	-0.003317	-0.000001	0.000622	-0.202205	-0.001978	0.970861
80	Kite_training/sunny/color_left/trajectory_0025/000324.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000324.PNG	0.999968	-0.007994	0.000017	0.000028	-0.201269	0.044618	0.966514
81	Kite_training/sunny/color_left/trajectory_0025/000328.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000328.PNG	0.999947	-0.010164	0.000016	-0.001402	-0.199701	0.099993	0.965261
82	Kite_training/sunny/color_left/trajectory_0025/000332.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000332.PNG	0.999939	-0.010449	-0.000002	-0.003460	-0.199090	0.153252	0.970173
83	Kite_training/sunny/color_left/trajectory_0025/000336.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000336.PNG	0.999931	-0.010257	0.000008	-0.005666	-0.202496	0.172629	0.983767
84	Kite_training/sunny/color_left/trajectory_0025/000340.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000340.PNG	0.999921	-0.009782	0.000060	-0.007945	-0.209937	0.153622	1.004113
85	Kite_training/sunny/color_left/trajectory_0025/000344.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000344.PNG	0.999920	-0.008482	0.000091	-0.009382	-0.221266	0.094625	1.028505
86	Kite_training/sunny/color_left/trajectory_0025/000348.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000348.PNG	0.999957	-0.005047	-0.000004	-0.007792	-0.236621	-0.006609	1.053973
87	Kite_training/sunny/color_left/trajectory_0025/000352.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000352.PNG	0.999996	0.000723	-0.000143	-0.002865	-0.253791	-0.144776	1.079650
88	Kite_training/sunny/color_left/trajectory_0025/000356.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000356.PNG	0.999963	0.007525	-0.000311	0.004046	-0.272640	-0.295677	1.107168
89	Kite_training/sunny/color_left/trajectory_0025/000360.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000360.PNG	0.999924	0.009952	-0.000241	0.007274	-0.292268	-0.384956	1.136642
90	Kite_training/sunny/color_left/trajectory_0025/000364.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000364.PNG	0.999964	0.006618	0.000367	0.005303	-0.310870	-0.405354	1.164333
91	Kite_training/sunny/color_left/trajectory_0025/000368.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000368.PNG	0.999996	-0.001792	0.001511	-0.001384	-0.324512	-0.376134	1.183260
92	Kite_training/sunny/color_left/trajectory_0025/000372.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000372.PNG	0.999928	-0.008879	0.001028	-0.007969	-0.337485	-0.336537	1.194391
93	Kite_training/sunny/color_left/trajectory_0025/000376.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000376.PNG	0.999866	-0.011011	-0.002261	-0.011908	-0.351709	-0.297261	1.205089
94	Kite_training/sunny/color_left/trajectory_0025/000380.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000380.PNG	0.999848	-0.008585	-0.007536	-0.013180	-0.363538	-0.247487	1.222437
95	Kite_training/sunny/color_left/trajectory_0025/000384.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000384.PNG	0.999864	-0.005513	-0.011274	-0.010668	-0.366515	-0.184516	1.248324
96	Kite_training/sunny/color_left/trajectory_0025/000388.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000388.PNG	0.999911	-0.003563	-0.012284	-0.003788	-0.363964	-0.107285	1.280166
97	Kite_training/sunny/color_left/trajectory_0025/000392.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000392.PNG	0.999913	-0.002855	-0.010735	0.007136	-0.361456	-0.015417	1.315127
98	Kite_training/sunny/color_left/trajectory_0025/000396.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000396.PNG	0.999851	-0.001968	-0.008002	0.015175	-0.358135	0.081792	1.353667
99	Kite_training/sunny/color_left/trajectory_0025/000400.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000400.PNG	0.999879	0.000403	-0.005322	0.014592	-0.349861	0.175048	1.396450
100	Kite_training/sunny/color_left/trajectory_0025/000404.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000404.PNG	0.999969	0.004165	-0.002886	0.006013	-0.338115	0.260512	1.440902
101	Kite_training/sunny/color_left/trajectory_0025/000408.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000408.PNG	0.999973	0.006994	-0.001041	-0.002139	-0.333109	0.321747	1.475423
102	Kite_training/sunny/color_left/trajectory_0025/000412.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000412.PNG	0.999960	0.007463	0.000047	-0.004881	-0.339444	0.347730	1.495065
103	Kite_training/sunny/color_left/trajectory_0025/000416.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000416.PNG	0.999982	0.005574	0.000288	-0.002210	-0.352085	0.335259	1.503329
104	Kite_training/sunny/color_left/trajectory_0025/000420.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000420.PNG	0.999993	0.002632	0.000032	0.002633	-0.363726	0.307579	1.509677
105	Kite_training/sunny/color_left/trajectory_0025/000424.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000424.PNG	0.999985	0.000314	-0.000131	0.005406	-0.371382	0.298288	1.522313
106	Kite_training/sunny/color_left/trajectory_0025/000428.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000428.PNG	0.999982	-0.001267	-0.000133	0.005826	-0.376528	0.310160	1.540674
107	Kite_training/sunny/color_left/trajectory_0025/000432.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000432.PNG	0.999989	-0.002098	-0.000024	0.004216	-0.380100	0.338202	1.563065
108	Kite_training/sunny/color_left/trajectory_0025/000436.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000436.PNG	0.999996	-0.002139	0.000053	0.001776	-0.382696	0.363211	1.584871
109	Kite_training/sunny/color_left/trajectory_0025/000440.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000440.PNG	0.999998	-0.001384	0.000058	-0.001213	-0.385022	0.382334	1.604606
110	Kite_training/sunny/color_left/trajectory_0025/000444.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000444.PNG	0.999992	-0.000184	0.000019	-0.004111	-0.388616	0.397532	1.622210
111	Kite_training/sunny/color_left/trajectory_0025/000448.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000448.PNG	0.999987	0.000475	0.000005	-0.005106	-0.396274	0.409891	1.638818
112	Kite_training/sunny/color_left/trajectory_0025/000452.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000452.PNG	0.999992	0.000421	0.000012	-0.003883	-0.407091	0.419027	1.655037
113	Kite_training/sunny/color_left/trajectory_0025/000456.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000456.PNG	1.000000	-0.000021	0.000020	-0.000924	-0.418947	0.423596	1.671225
114	Kite_training/sunny/color_left/trajectory_0025/000460.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000460.PNG	0.999999	0.001165	0.000011	0.000785	-0.428764	0.419143	1.686444
115	Kite_training/sunny/color_left/trajectory_0025/000464.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000464.PNG	0.999989	0.004748	-0.000024	0.000105	-0.436965	0.408450	1.698856
116	Kite_training/sunny/color_left/trajectory_0025/000468.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000468.PNG	0.999950	0.009698	-0.000054	-0.002283	-0.445821	0.396942	1.705800
117	Kite_training/sunny/color_left/trajectory_0025/000472.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000472.PNG	0.999925	0.011723	-0.000012	-0.003561	-0.457971	0.384391	1.703405
118	Kite_training/sunny/color_left/trajectory_0025/000476.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000476.PNG	0.999948	0.009709	0.000040	-0.003010	-0.472737	0.360478	1.694488
119	Kite_training/sunny/color_left/trajectory_0025/000480.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000480.PNG	0.999993	0.003719	0.000006	-0.000672	-0.488368	0.313190	1.683479
120	Kite_training/sunny/color_left/trajectory_0025/000484.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000484.PNG	0.999992	-0.003242	-0.000049	0.002244	-0.502339	0.249540	1.676170
121	Kite_training/sunny/color_left/trajectory_0025/000488.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000488.PNG	0.999968	-0.006936	0.000016	0.004037	-0.513443	0.193530	1.675395
122	Kite_training/sunny/color_left/trajectory_0025/000492.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000492.PNG	0.999964	-0.007093	0.000169	0.004596	-0.522876	0.156709	1.678667
123	Kite_training/sunny/color_left/trajectory_0025/000496.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000496.PNG	0.999976	-0.005346	0.000223	0.004389	-0.530902	0.137627	1.684354
124	Kite_training/sunny/color_left/trajectory_0025/000500.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0025/000500.PNG	0.999986	-0.003587	0.000033	0.003965	-0.536996	0.127965	1.691398
