id	camera_l	depth	qw	qx	qy	qz	tx	ty	tz	fx	fy	cx	cy
0	2011_09_26/2011_09_26_drive_0079_sync/image_02/data/0000000006.png	val/2011_09_26_drive_0079_sync/proj_depth/groundtruth/image_02/0000000006.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
1	2011_09_26/2011_09_26_drive_0079_sync/image_02/data/0000000008.png	val/2011_09_26_drive_0079_sync/proj_depth/groundtruth/image_02/0000000008.png	0.999997	0.000314	0.001593	-0.001957	0.013326	0.001587	1.203177	0.580948	1.924101	0.490788	0.460944
2	2011_09_26/2011_09_26_drive_0079_sync/image_02/data/0000000010.png	val/2011_09_26_drive_0079_sync/proj_depth/groundtruth/image_02/0000000010.png	0.999994	-0.000764	0.002179	-0.002714	0.006686	-0.006739	1.180656	0.580948	1.924101	0.490788	0.460944
3	2011_09_26/2011_09_26_drive_0079_sync/image_02/data/0000000012.png	val/2011_09_26_drive_0079_sync/proj_depth/groundtruth/image_02/0000000012.png	0.999995	-0.000729	0.003026	-0.000970	0.013664	-0.019785	1.073563	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0079_sync/image_02/data/0000000009.png	val/2011_09_26_drive_0079_sync/proj_depth/groundtruth/image_02/0000000009.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
1	2011_09_26/2011_09_26_drive_0079_sync/image_02/data/0000000011.png	val/2011_09_26_drive_0079_sync/proj_depth/groundtruth/image_02/0000000011.png	0.999996	-0.000162	0.002282	-0.001436	0.010362	-0.017430	1.155683	0.580948	1.924101	0.490788	0.460944
2	2011_09_26/2011_09_26_drive_0079_sync/image_02/data/0000000013.png	val/2011_09_26_drive_0079_sync/proj_depth/groundtruth/image_02/0000000013.png	0.999986	-0.000961	0.004808	-0.001766	0.010147	-0.028587	1.093160	0.580948	1.924101	0.490788	0.460944
3	2011_09_26/2011_09_26_drive_0079_sync/image_02/data/0000000015.png	val/2011_09_26_drive_0079_sync/proj_depth/groundtruth/image_02/0000000015.png	0.999964	0.004719	0.007022	-0.000806	0.017056	-0.034257	1.011266	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0079_sync/image_02/data/0000000014.png	val/2011_09_26_drive_0079_sync/proj_depth/groundtruth/image_02/0000000014.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
1	2011_09_26/2011_09_26_drive_0079_sync/image_02/data/0000000016.png	val/2011_09_26_drive_0079_sync/proj_depth/groundtruth/image_02/0000000016.png	0.999956	0.003874	0.008409	0.001280	0.026696	-0.028368	0.978874	0.580948	1.924101	0.490788	0.460944
