id	camera_l	depth	qw	qx	qy	qz	tx	ty	tz	fx	fy	cx	cy
0	2011_09_26/2011_09_26_drive_0014_sync/image_02/data/0000000009.png	train/2011_09_26_drive_0014_sync/proj_depth/groundtruth/image_02/0000000009.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
1	2011_09_26/2011_09_26_drive_0014_sync/image_02/data/0000000011.png	train/2011_09_26_drive_0014_sync/proj_depth/groundtruth/image_02/0000000011.png	0.999676	0.001112	0.025418	0.000329	0.064122	0.009240	1.256501	0.580948	1.924101	0.490788	0.460944
2	2011_09_26/2011_09_26_drive_0014_sync/image_02/data/0000000013.png	train/2011_09_26_drive_0014_sync/proj_depth/groundtruth/image_02/0000000013.png	0.999436	0.005602	0.032987	-0.002780	0.077435	0.006098	1.218590	0.580948	1.924101	0.490788	0.460944
3	2011_09_26/2011_09_26_drive_0014_sync/image_02/data/0000000015.png	train/2011_09_26_drive_0014_sync/proj_depth/groundtruth/image_02/0000000015.png	0.999342	0.002982	0.036148	-0.000163	0.096121	0.019722	1.148722	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0014_sync/image_02/data/0000000014.png	train/2011_09_26_drive_0014_sync/proj_depth/groundtruth/image_02/0000000014.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
1	2011_09_26/2011_09_26_drive_0014_sync/image_02/data/0000000016.png	train/2011_09_26_drive_0014_sync/proj_depth/groundtruth/image_02/0000000016.png	0.999205	0.002097	0.039816	0.000056	0.115889	0.013989	1.205319	0.580948	1.924101	0.490788	0.460944
2	2011_09_26/2011_09_26_drive_0014_sync/image_02/data/0000000018.png	train/2011_09_26_drive_0014_sync/proj_depth/groundtruth/image_02/0000000018.png	0.999182	0.001393	0.040420	-0.000674	0.105342	0.002184	1.124480	0.580948	1.924101	0.490788	0.460944
3	2011_09_26/2011_09_26_drive_0014_sync/image_02/data/0000000020.png	train/2011_09_26_drive_0014_sync/proj_depth/groundtruth/image_02/0000000020.png	0.999111	0.000726	0.042082	0.002530	0.125838	0.000458	1.175481	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0014_sync/image_02/data/0000000017.png	train/2011_09_26_drive_0014_sync/proj_depth/groundtruth/image_02/0000000017.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
1	2011_09_26/2011_09_26_drive_0014_sync/image_02/data/0000000019.png	train/2011_09_26_drive_0014_sync/proj_depth/groundtruth/image_02/0000000019.png	0.999100	0.000489	0.042410	0.000368	0.117998	0.006244	1.176125	0.580948	1.924101	0.490788	0.460944
2	2011_09_26/2011_09_26_drive_0014_sync/image_02/data/0000000021.png	train/2011_09_26_drive_0014_sync/proj_depth/groundtruth/image_02/0000000021.png	0.999111	0.000807	0.042015	0.003290	0.130279	-0.005654	1.164622	0.580948	1.924101	0.490788	0.460944
3	2011_09_26/2011_09_26_drive_0014_sync/image_02/data/0000000023.png	train/2011_09_26_drive_0014_sync/proj_depth/groundtruth/image_02/0000000023.png	0.999036	0.001811	0.043795	-0.002213	0.119188	0.019709	1.160796	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0014_sync/image_02/data/0000000022.png	train/2011_09_26_drive_0014_sync/proj_depth/groundtruth/image_02/0000000022.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
1	2011_09_26/2011_09_26_drive_0014_sync/image_02/data/0000000024.png	train/2011_09_26_drive_0014_sync/proj_depth/groundtruth/image_02/0000000024.png	0.998951	0.001661	0.045409	-0.005707	0.111408	0.035653	1.169605	0.580948	1.924101	0.490788	0.460944
2	2011_09_26/2011_09_26_drive_0014_sync/image_02/data/0000000026.png	train/2011_09_26_drive_0014_sync/proj_depth/groundtruth/image_02/0000000026.png	0.998915	-0.001915	0.046513	-0.001621	0.119606	0.026494	1.148294	0.580948	1.924101	0.490788	0.460944
3	2011_09_26/2011_09_26_drive_0014_sync/image_02/data/0000000028.png	train/2011_09_26_drive_0014_sync/proj_depth/groundtruth/image_02/0000000028.png	0.998612	-0.000512	0.052660	-0.000177	0.140489	0.007295	1.230895	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0014_sync/image_02/data/0000000025.png	train/2011_09_26_drive_0014_sync/proj_depth/groundtruth/image_02/0000000025.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
1	2011_09_26/2011_09_26_drive_0014_sync/image_02/data/0000000027.png	train/2011_09_26_drive_0014_sync/proj_depth/groundtruth/image_02/0000000027.png	0.998684	-0.002574	0.051213	-0.000025	0.136896	0.021271	1.224736	0.580948	1.924101	0.490788	0.460944
2	2011_09_26/2011_09_26_drive_0014_sync/image_02/data/0000000029.png	train/2011_09_26_drive_0014_sync/proj_depth/groundtruth/image_02/0000000029.png	0.998573	0.000106	0.053380	-0.001400	0.140555	0.003018	1.242874	0.580948	1.924101	0.490788	0.460944
3	2011_09_26/2011_09_26_drive_0014_sync/image_02/data/0000000031.png	train/2011_09_26_drive_0014_sync/proj_depth/groundtruth/image_02/0000000031.png	0.998671	-0.001466	0.051416	-0.003298	0.125712	0.000560	1.219860	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0014_sync/image_02/data/0000000030.png	train/2011_09_26_drive_0014_sync/proj_depth/groundtruth/image_02/0000000030.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
1	2011_09_26/2011_09_26_drive_0014_sync/image_02/data/0000000032.png	train/2011_09_26_drive_0014_sync/proj_depth/groundtruth/image_02/0000000032.png	0.998667	-0.001052	0.051586	-0.001519	0.134533	0.003275	1.230062	0.580948	1.924101	0.490788	0.460944
