id	camera_l	depth	qw	qx	qy	qz	tx	ty	tz	fx	fy	cx	cy
0	2011_09_26/2011_09_26_drive_0001_sync/image_02/data/0000000006.png	train/2011_09_26_drive_0001_sync/proj_depth/groundtruth/image_02/0000000006.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
1	2011_09_26/2011_09_26_drive_0001_sync/image_02/data/0000000008.png	train/2011_09_26_drive_0001_sync/proj_depth/groundtruth/image_02/0000000008.png	0.999994	0.001345	0.003071	-0.001299	-0.009142	-0.008222	2.672514	0.580948	1.924101	0.490788	0.460944
2	2011_09_26/2011_09_26_drive_0001_sync/image_02/data/0000000010.png	train/2011_09_26_drive_0001_sync/proj_depth/groundtruth/image_02/0000000010.png	0.999988	-0.002549	0.004033	-0.001383	-0.008284	-0.001779	2.645673	0.580948	1.924101	0.490788	0.460944
3	2011_09_26/2011_09_26_drive_0001_sync/image_02/data/0000000012.png	train/2011_09_26_drive_0001_sync/proj_depth/groundtruth/image_02/0000000012.png	0.999992	-0.000328	0.003893	0.000261	-0.003536	-0.010328	2.479055	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0001_sync/image_02/data/0000000009.png	train/2011_09_26_drive_0001_sync/proj_depth/groundtruth/image_02/0000000009.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
1	2011_09_26/2011_09_26_drive_0001_sync/image_02/data/0000000011.png	train/2011_09_26_drive_0001_sync/proj_depth/groundtruth/image_02/0000000011.png	0.999987	-0.002654	0.004278	-0.000487	-0.004278	-0.003998	2.627618	0.580948	1.924101	0.490788	0.460944
2	2011_09_26/2011_09_26_drive_0001_sync/image_02/data/0000000013.png	train/2011_09_26_drive_0001_sync/proj_depth/groundtruth/image_02/0000000013.png	0.999991	0.001449	0.003851	0.000748	-0.003032	-0.013266	2.456010	0.580948	1.924101	0.490788	0.460944
3	2011_09_26/2011_09_26_drive_0001_sync/image_02/data/0000000015.png	train/2011_09_26_drive_0001_sync/proj_depth/groundtruth/image_02/0000000015.png	0.999992	0.000224	0.003927	-0.000521	-0.005980	-0.007226	2.537801	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0001_sync/image_02/data/0000000014.png	train/2011_09_26_drive_0001_sync/proj_depth/groundtruth/image_02/0000000014.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
1	2011_09_26/2011_09_26_drive_0001_sync/image_02/data/0000000016.png	train/2011_09_26_drive_0001_sync/proj_depth/groundtruth/image_02/0000000016.png	0.999993	0.000530	0.003646	-0.000539	-0.008218	-0.006396	2.520822	0.580948	1.924101	0.490788	0.460944
