id	camera_l	disp	qw	qx	qy	qz	tx	ty	tz
0	PLE_training/spring/color_left/trajectory_5004/000004.JPEG	PLE_training/spring/stereo_disparity/trajectory_5004/000004.PNG	0.999901	0.007935	0.007627	-0.008738	-0.316136	-0.517102	1.259276
1	PLE_training/spring/color_left/trajectory_5004/000008.JPEG	PLE_training/spring/stereo_disparity/trajectory_5004/000008.PNG	0.999896	0.008157	0.004185	-0.011128	-0.281833	-0.525833	1.294251
2	PLE_training/spring/color_left/trajectory_5004/000012.JPEG	PLE_training/spring/stereo_disparity/trajectory_5004/000012.PNG	0.999902	0.007215	0.002346	-0.011778	-0.239124	-0.534514	1.328283
3	PLE_training/spring/color_left/trajectory_5004/000016.JPEG	PLE_training/spring/stereo_disparity/trajectory_5004/000016.PNG	0.999925	0.005046	0.001808	-0.010994	-0.193701	-0.544684	1.359032
4	PLE_training/spring/color_left/trajectory_5004/000020.JPEG	PLE_training/spring/stereo_disparity/trajectory_5004/000020.PNG	0.999942	0.001825	0.001170	-0.010545	-0.153351	-0.556618	1.386562
5	PLE_training/spring/color_left/trajectory_5004/000024.JPEG	PLE_training/spring/stereo_disparity/trajectory_5004/000024.PNG	0.999935	-0.002328	-0.000166	-0.011155	-0.118671	-0.573121	1.410217
6	PLE_training/spring/color_left/trajectory_5004/000028.JPEG	PLE_training/spring/stereo_disparity/trajectory_5004/000028.PNG	0.999891	-0.007202	-0.002206	-0.012678	-0.086225	-0.597885	1.428715
7	PLE_training/spring/color_left/trajectory_5004/000032.JPEG	PLE_training/spring/stereo_disparity/trajectory_5004/000032.PNG	0.999849	-0.010793	-0.004270	-0.012927	-0.051296	-0.632452	1.444054
8	PLE_training/spring/color_left/trajectory_5004/000036.JPEG	PLE_training/spring/stereo_disparity/trajectory_5004/000036.PNG	0.999859	-0.011867	-0.005712	-0.010428	-0.014209	-0.672752	1.459350
9	PLE_training/spring/color_left/trajectory_5004/000040.JPEG	PLE_training/spring/stereo_disparity/trajectory_5004/000040.PNG	0.999910	-0.010552	-0.006328	-0.005279	0.019789	-0.712272	1.477569
10	PLE_training/spring/color_left/trajectory_5004/000044.JPEG	PLE_training/spring/stereo_disparity/trajectory_5004/000044.PNG	0.999946	-0.008047	-0.006463	-0.001228	0.047282	-0.745006	1.501048
11	PLE_training/spring/color_left/trajectory_5004/000048.JPEG	PLE_training/spring/stereo_disparity/trajectory_5004/000048.PNG	0.999962	-0.005378	-0.006580	-0.001772	0.070841	-0.767747	1.530834
12	PLE_training/spring/color_left/trajectory_5004/000052.JPEG	PLE_training/spring/stereo_disparity/trajectory_5004/000052.PNG	0.999950	-0.002535	-0.006754	-0.006906	0.097217	-0.779451	1.567437
13	PLE_training/spring/color_left/trajectory_5004/000056.JPEG	PLE_training/spring/stereo_disparity/trajectory_5004/000056.PNG	0.999884	0.000297	-0.007104	-0.013443	0.129358	-0.781179	1.608358
14	PLE_training/spring/color_left/trajectory_5004/000060.JPEG	PLE_training/spring/stereo_disparity/trajectory_5004/000060.PNG	0.999801	0.002905	-0.007716	-0.018145	0.165428	-0.774643	1.650626
15	PLE_training/spring/color_left/trajectory_5004/000064.JPEG	PLE_training/spring/stereo_disparity/trajectory_5004/000064.PNG	0.999732	0.005291	-0.008559	-0.020858	0.203093	-0.760213	1.693685
16	PLE_training/spring/color_left/trajectory_5004/000068.JPEG	PLE_training/spring/stereo_disparity/trajectory_5004/000068.PNG	0.999702	0.007133	-0.009489	-0.021346	0.239376	-0.738313	1.736350
17	PLE_training/spring/color_left/trajectory_5004/000072.JPEG	PLE_training/spring/stereo_disparity/trajectory_5004/000072.PNG	0.999737	0.007600	-0.010243	-0.019083	0.269708	-0.710732	1.776127
