id	camera_l	disp	qw	qx	qy	qz	tx	ty	tz
0	Kite_training/foggy/color_left/trajectory_2017/000004.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2017/000004.PNG	0.999823	-0.018811	0.000010	-0.000006	-0.285709	-0.857585	0.834060
1	Kite_training/foggy/color_left/trajectory_2017/000008.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2017/000008.PNG	0.999786	-0.020673	0.000025	0.000003	-0.285028	-0.868184	0.810268
2	Kite_training/foggy/color_left/trajectory_2017/000012.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2017/000012.PNG	0.999826	-0.018664	0.000046	0.000011	-0.284389	-0.837419	0.793268
3	Kite_training/foggy/color_left/trajectory_2017/000016.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2017/000016.PNG	0.999916	-0.012963	0.000073	0.000019	-0.283799	-0.762034	0.794924
4	Kite_training/foggy/color_left/trajectory_2017/000020.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2017/000020.PNG	0.999976	-0.006860	0.000090	0.000026	-0.283271	-0.668116	0.816582
5	Kite_training/foggy/color_left/trajectory_2017/000024.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2017/000024.PNG	0.999995	-0.003245	0.000087	0.000030	-0.282794	-0.581640	0.849251
6	Kite_training/foggy/color_left/trajectory_2017/000028.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2017/000028.PNG	0.999998	-0.001955	0.000065	0.000031	-0.282329	-0.505788	0.886444
7	Kite_training/foggy/color_left/trajectory_2017/000032.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2017/000032.PNG	0.999999	-0.001515	0.000045	0.000023	-0.281830	-0.438578	0.925748
8	Kite_training/foggy/color_left/trajectory_2017/000036.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2017/000036.PNG	0.999999	-0.001414	0.000033	0.000006	-0.281286	-0.379457	0.966440
9	Kite_training/foggy/color_left/trajectory_2017/000040.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2017/000040.PNG	0.999999	-0.001642	0.000030	-0.000020	-0.280706	-0.329261	1.008057
10	Kite_training/foggy/color_left/trajectory_2017/000044.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2017/000044.PNG	0.999998	-0.001912	0.000030	-0.000039	-0.280112	-0.298595	1.050270
11	Kite_training/foggy/color_left/trajectory_2017/000048.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2017/000048.PNG	0.999998	-0.001849	0.000028	-0.000032	-0.279524	-0.300503	1.092831
12	Kite_training/foggy/color_left/trajectory_2017/000052.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2017/000052.PNG	0.999999	-0.001433	0.000024	0.000002	-0.278949	-0.334483	1.135577
13	Kite_training/foggy/color_left/trajectory_2017/000056.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2017/000056.PNG	1.000000	-0.000765	0.000017	0.000028	-0.278395	-0.382394	1.178061
14	Kite_training/foggy/color_left/trajectory_2017/000060.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2017/000060.PNG	1.000000	0.000043	0.000007	0.000008	-0.277857	-0.425076	1.220113
15	Kite_training/foggy/color_left/trajectory_2017/000064.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2017/000064.PNG	1.000000	0.000986	-0.000006	-0.000058	-0.277288	-0.461131	1.262030
16	Kite_training/foggy/color_left/trajectory_2017/000068.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2017/000068.PNG	0.999998	0.001740	-0.000013	-0.000103	-0.276616	-0.490807	1.303915
