id	camera_l	disp	qw	qx	qy	qz	tx	ty	tz
0	Kite_training/foggy/color_left/trajectory_2014/000004.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2014/000004.PNG	1.000000	-0.000113	0.000205	0.000361	-0.042254	-0.337792	1.030301
1	Kite_training/foggy/color_left/trajectory_2014/000008.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2014/000008.PNG	1.000000	-0.000133	0.000406	0.000159	-0.031277	-0.320558	1.028761
2	Kite_training/foggy/color_left/trajectory_2014/000012.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2014/000012.PNG	1.000000	0.000136	0.000691	-0.000121	-0.020294	-0.301535	1.027020
3	Kite_training/foggy/color_left/trajectory_2014/000016.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2014/000016.PNG	0.999999	0.000538	0.001011	-0.000444	-0.009575	-0.280741	1.025288
4	Kite_training/foggy/color_left/trajectory_2014/000020.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2014/000020.PNG	0.999999	0.000291	0.001119	-0.000632	0.000179	-0.261012	1.023785
5	Kite_training/foggy/color_left/trajectory_2014/000024.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2014/000024.PNG	0.999999	-0.000847	0.000935	-0.000627	0.009112	-0.244638	1.022222
6	Kite_training/foggy/color_left/trajectory_2014/000028.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2014/000028.PNG	0.999996	-0.002603	0.000527	-0.000395	0.017861	-0.232950	1.020337
7	Kite_training/foggy/color_left/trajectory_2014/000032.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2014/000032.PNG	0.999995	-0.003254	0.000338	0.000300	0.027647	-0.224152	1.018805
8	Kite_training/foggy/color_left/trajectory_2014/000036.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2014/000036.PNG	0.999996	-0.002131	0.000544	0.001552	0.038170	-0.214860	1.018597
9	Kite_training/foggy/color_left/trajectory_2014/000040.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2014/000040.PNG	0.999994	0.000588	0.001103	0.003294	0.048531	-0.201630	1.020421
