id	camera_l	disp	qw	qx	qy	qz	tx	ty	tz
0	Kite_training/foggy/color_left/trajectory_2004/000004.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2004/000004.PNG	0.999999	-0.000439	-0.000008	-0.001589	0.749860	0.307786	1.758223
1	Kite_training/foggy/color_left/trajectory_2004/000008.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2004/000008.PNG	1.000000	0.000196	-0.000001	-0.000667	0.715277	0.316163	1.785189
2	Kite_training/foggy/color_left/trajectory_2004/000012.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2004/000012.PNG	0.999999	0.000957	0.000018	0.000640	0.681218	0.317951	1.810803
3	Kite_training/foggy/color_left/trajectory_2004/000016.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2004/000016.PNG	0.999996	0.001730	0.000038	0.002207	0.648074	0.314577	1.835013
4	Kite_training/foggy/color_left/trajectory_2004/000020.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2004/000020.PNG	0.999993	0.001742	0.000038	0.003193	0.617028	0.313999	1.857939
5	Kite_training/foggy/color_left/trajectory_2004/000024.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2004/000024.PNG	0.999994	0.000675	0.000026	0.003253	0.588265	0.317641	1.880052
6	Kite_training/foggy/color_left/trajectory_2004/000028.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2004/000028.PNG	0.999996	-0.001183	0.000024	0.002503	0.561260	0.322017	1.902085
7	Kite_training/foggy/color_left/trajectory_2004/000032.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2004/000032.PNG	0.999996	-0.002121	0.000033	0.001657	0.535080	0.321409	1.925122
8	Kite_training/foggy/color_left/trajectory_2004/000036.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2004/000036.PNG	0.999998	-0.001508	0.000034	0.000976	0.509446	0.317869	1.948807
9	Kite_training/foggy/color_left/trajectory_2004/000040.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2004/000040.PNG	1.000000	0.000591	0.000019	0.000472	0.484469	0.317059	1.972079
10	Kite_training/foggy/color_left/trajectory_2004/000044.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2004/000044.PNG	0.999995	0.003147	0.000014	0.000382	0.460044	0.324399	1.992768
11	Kite_training/foggy/color_left/trajectory_2004/000048.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2004/000048.PNG	0.999985	0.005341	0.000037	0.000897	0.436172	0.341280	2.009512
12	Kite_training/foggy/color_left/trajectory_2004/000052.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2004/000052.PNG	0.999973	0.007104	0.000076	0.001986	0.413184	0.365985	2.022287
13	Kite_training/foggy/color_left/trajectory_2004/000056.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2004/000056.PNG	0.999968	0.007493	0.000086	0.002934	0.391936	0.397548	2.030578
14	Kite_training/foggy/color_left/trajectory_2004/000060.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2004/000060.PNG	0.999979	0.005641	0.000063	0.003078	0.372989	0.431554	2.034751
15	Kite_training/foggy/color_left/trajectory_2004/000064.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2004/000064.PNG	0.999996	0.001671	0.000057	0.002412	0.355879	0.459572	2.036921
16	Kite_training/foggy/color_left/trajectory_2004/000068.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2004/000068.PNG	0.999997	-0.001956	0.000081	0.001306	0.339323	0.475756	2.041284
17	Kite_training/foggy/color_left/trajectory_2004/000072.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2004/000072.PNG	0.999995	-0.003282	0.000100	0.000058	0.322357	0.483491	2.049365
18	Kite_training/foggy/color_left/trajectory_2004/000076.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2004/000076.PNG	0.999997	-0.002265	0.000095	-0.001319	0.304784	0.492077	2.059225
19	Kite_training/foggy/color_left/trajectory_2004/000080.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2004/000080.PNG	0.999998	-0.000209	0.000078	-0.001976	0.286045	0.508879	2.068523
