id	camera_l	disp	qw	qx	qy	qz	tx	ty	tz
0	Kite_training/foggy/color_left/trajectory_2019/000004.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2019/000004.PNG	0.999998	0.000696	0.000440	0.001575	-0.011050	0.183892	1.667560
1	Kite_training/foggy/color_left/trajectory_2019/000008.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2019/000008.PNG	0.999999	0.000841	0.000111	0.001423	-0.013474	0.171180	1.661244
2	Kite_training/foggy/color_left/trajectory_2019/000012.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2019/000012.PNG	0.999999	0.000619	-0.000515	0.000609	-0.015080	0.160075	1.655137
3	Kite_training/foggy/color_left/trajectory_2019/000016.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2019/000016.PNG	0.999999	0.000159	-0.001311	-0.000676	-0.015055	0.149161	1.649314
4	Kite_training/foggy/color_left/trajectory_2019/000020.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2019/000020.PNG	0.999997	-0.000030	-0.001775	-0.001671	-0.012854	0.136933	1.643625
5	Kite_training/foggy/color_left/trajectory_2019/000024.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2019/000024.PNG	0.999996	0.000178	-0.001781	-0.002187	-0.009401	0.124133	1.637907
6	Kite_training/foggy/color_left/trajectory_2019/000028.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2019/000028.PNG	0.999996	0.000724	-0.001471	-0.002268	-0.006249	0.112122	1.632012
7	Kite_training/foggy/color_left/trajectory_2019/000032.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2019/000032.PNG	0.999994	0.001168	-0.002101	-0.002297	-0.006156	0.102325	1.625592
8	Kite_training/foggy/color_left/trajectory_2019/000036.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2019/000036.PNG	0.999987	0.001304	-0.004310	-0.002461	-0.007012	0.094528	1.618560
9	Kite_training/foggy/color_left/trajectory_2019/000040.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2019/000040.PNG	0.999964	0.001181	-0.007915	-0.002730	-0.003579	0.087670	1.610976
10	Kite_training/foggy/color_left/trajectory_2019/000044.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2019/000044.PNG	0.999935	0.001098	-0.010947	-0.002867	0.010808	0.080683	1.602791
11	Kite_training/foggy/color_left/trajectory_2019/000048.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2019/000048.PNG	0.999921	0.001206	-0.012237	-0.002741	0.035509	0.073619	1.593761
12	Kite_training/foggy/color_left/trajectory_2019/000052.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2019/000052.PNG	0.999925	0.001467	-0.011942	-0.002404	0.064683	0.067129	1.583738
13	Kite_training/foggy/color_left/trajectory_2019/000056.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2019/000056.PNG	0.999910	0.001709	-0.013008	-0.002717	0.090183	0.061943	1.572920
14	Kite_training/foggy/color_left/trajectory_2019/000060.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2019/000060.PNG	0.999828	0.001858	-0.017897	-0.004387	0.113601	0.058284	1.561082
15	Kite_training/foggy/color_left/trajectory_2019/000064.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2019/000064.PNG	0.999617	0.002082	-0.026573	-0.007375	0.146475	0.056128	1.546734
16	Kite_training/foggy/color_left/trajectory_2019/000068.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2019/000068.PNG	0.999275	0.002894	-0.036492	-0.010462	0.200216	0.055000	1.526205
17	Kite_training/foggy/color_left/trajectory_2019/000072.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2019/000072.PNG	0.998897	0.004658	-0.045043	-0.012397	0.277666	0.055996	1.495439
18	Kite_training/foggy/color_left/trajectory_2019/000076.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2019/000076.PNG	0.998532	0.007292	-0.052060	-0.013074	0.372697	0.061946	1.451912
19	Kite_training/foggy/color_left/trajectory_2019/000080.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2019/000080.PNG	0.998313	0.010053	-0.055730	-0.012814	0.480151	0.074683	1.392482
20	Kite_training/foggy/color_left/trajectory_2019/000084.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2019/000084.PNG	0.998491	0.011357	-0.052255	-0.012492	0.591260	0.093234	1.316123
21	Kite_training/foggy/color_left/trajectory_2019/000088.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2019/000088.PNG	0.999016	0.010574	-0.041242	-0.012386	0.685188	0.112328	1.233837
22	Kite_training/foggy/color_left/trajectory_2019/000092.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2019/000092.PNG	0.999528	0.008012	-0.026984	-0.012335	0.741068	0.125614	1.162276
23	Kite_training/foggy/color_left/trajectory_2019/000096.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2019/000096.PNG	0.999691	0.006004	-0.021264	-0.011399	0.745246	0.126976	1.111810
24	Kite_training/foggy/color_left/trajectory_2019/000100.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2019/000100.PNG	0.999601	0.005581	-0.026054	-0.009330	0.719108	0.115236	1.071149
25	Kite_training/foggy/color_left/trajectory_2019/000104.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2019/000104.PNG	0.999197	0.007067	-0.038878	-0.006579	0.689284	0.091946	1.024381
26	Kite_training/foggy/color_left/trajectory_2019/000108.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2019/000108.PNG	0.998787	0.009655	-0.048013	-0.005010	0.684387	0.061548	0.959281
27	Kite_training/foggy/color_left/trajectory_2019/000112.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2019/000112.PNG	0.998661	0.012911	-0.049866	-0.004870	0.696579	0.028197	0.882200
28	Kite_training/foggy/color_left/trajectory_2019/000116.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2019/000116.PNG	0.998845	0.016260	-0.044863	-0.005614	0.709317	-0.004732	0.805268
29	Kite_training/foggy/color_left/trajectory_2019/000120.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2019/000120.PNG	0.999202	0.015871	-0.036160	-0.005943	0.709458	-0.029790	0.738124
30	Kite_training/foggy/color_left/trajectory_2019/000124.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2019/000124.PNG	0.999615	0.010007	-0.025235	-0.005682	0.692454	-0.050849	0.685785
31	Kite_training/foggy/color_left/trajectory_2019/000128.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2019/000128.PNG	0.999906	-0.000817	-0.012742	-0.004990	0.657075	-0.076577	0.650062
32	Kite_training/foggy/color_left/trajectory_2019/000132.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2019/000132.PNG	0.999939	-0.009640	-0.003713	-0.003841	0.599484	-0.120007	0.635941
33	Kite_training/foggy/color_left/trajectory_2019/000136.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2019/000136.PNG	0.999924	-0.012043	-0.001015	-0.002399	0.523133	-0.182880	0.637918
34	Kite_training/foggy/color_left/trajectory_2019/000140.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2019/000140.PNG	0.999957	-0.008158	-0.004229	-0.001113	0.436288	-0.256668	0.646210
35	Kite_training/foggy/color_left/trajectory_2019/000144.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2019/000144.PNG	0.999960	-0.003281	-0.008325	-0.000247	0.352274	-0.319586	0.655529
36	Kite_training/foggy/color_left/trajectory_2019/000148.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2019/000148.PNG	0.999955	-0.001805	-0.009253	0.000391	0.277268	-0.358383	0.667204
37	Kite_training/foggy/color_left/trajectory_2019/000152.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2019/000152.PNG	0.999968	-0.003773	-0.006962	0.000941	0.207438	-0.376652	0.683212
38	Kite_training/foggy/color_left/trajectory_2019/000156.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2019/000156.PNG	0.999969	-0.006898	-0.003452	0.001767	0.136907	-0.382902	0.703251
39	Kite_training/foggy/color_left/trajectory_2019/000160.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2019/000160.PNG	0.999959	-0.008438	-0.001168	0.003191	0.061588	-0.383883	0.726643
40	Kite_training/foggy/color_left/trajectory_2019/000164.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2019/000164.PNG	0.999953	-0.008250	-0.000250	0.005146	-0.017565	-0.377770	0.753505
41	Kite_training/foggy/color_left/trajectory_2019/000168.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2019/000168.PNG	0.999952	-0.006927	-0.000205	0.006932	-0.097928	-0.366263	0.784224
42	Kite_training/foggy/color_left/trajectory_2019/000172.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2019/000172.PNG	0.999957	-0.005416	-0.000226	0.007513	-0.176337	-0.354593	0.818495
43	Kite_training/foggy/color_left/trajectory_2019/000176.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2019/000176.PNG	0.999970	-0.003803	-0.000259	0.006799	-0.251660	-0.342879	0.856136
44	Kite_training/foggy/color_left/trajectory_2019/000180.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2019/000180.PNG	0.999982	-0.002297	-0.000263	0.005475	-0.322893	-0.330769	0.896637
45	Kite_training/foggy/color_left/trajectory_2019/000184.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2019/000184.PNG	0.999984	-0.001511	-0.000065	0.005528	-0.389289	-0.317236	0.938641
46	Kite_training/foggy/color_left/trajectory_2019/000188.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2019/000188.PNG	0.999972	-0.001547	0.000394	0.007325	-0.452102	-0.302400	0.981180
47	Kite_training/foggy/color_left/trajectory_2019/000192.JPEG	Kite_training/foggy/stereo_disparity/trajectory_2019/000192.PNG	0.999948	-0.001902	0.000488	0.010018	-0.513288	-0.287704	1.023289
