id	camera_l	depth	qw	qx	qy	qz	tx	ty	tz	fx	fy	cx	cy
0	2011_09_30/2011_09_30_drive_0020_sync/image_02/data/0000000006.png	train/2011_09_30_drive_0020_sync/proj_depth/groundtruth/image_02/0000000006.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.576746	1.911057	0.490936	0.494893
1	2011_09_30/2011_09_30_drive_0020_sync/image_02/data/0000000008.png	train/2011_09_30_drive_0020_sync/proj_depth/groundtruth/image_02/0000000008.png	1.000000	0.000121	-0.000625	-0.000654	-0.015386	-0.049440	2.181878	0.576746	1.911057	0.490936	0.494893
2	2011_09_30/2011_09_30_drive_0020_sync/image_02/data/0000000010.png	train/2011_09_30_drive_0020_sync/proj_depth/groundtruth/image_02/0000000010.png	1.000000	0.000122	-0.000624	-0.000654	-0.012597	-0.048928	2.181903	0.576746	1.911057	0.490936	0.494893
3	2011_09_30/2011_09_30_drive_0020_sync/image_02/data/0000000012.png	train/2011_09_30_drive_0020_sync/proj_depth/groundtruth/image_02/0000000012.png	1.000000	0.000123	-0.000624	-0.000654	-0.009809	-0.048409	2.181925	0.576746	1.911057	0.490936	0.494893
0	2011_09_30/2011_09_30_drive_0020_sync/image_02/data/0000000009.png	train/2011_09_30_drive_0020_sync/proj_depth/groundtruth/image_02/0000000009.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.576746	1.911057	0.490936	0.494893
1	2011_09_30/2011_09_30_drive_0020_sync/image_02/data/0000000011.png	train/2011_09_30_drive_0020_sync/proj_depth/groundtruth/image_02/0000000011.png	1.000000	0.000122	-0.000624	-0.000654	-0.011203	-0.048669	2.181915	0.576746	1.911057	0.490936	0.494893
2	2011_09_30/2011_09_30_drive_0020_sync/image_02/data/0000000013.png	train/2011_09_30_drive_0020_sync/proj_depth/groundtruth/image_02/0000000013.png	0.999999	0.000205	-0.000723	-0.001105	-0.008821	-0.047755	2.124295	0.576746	1.911057	0.490936	0.494893
3	2011_09_30/2011_09_30_drive_0020_sync/image_02/data/0000000015.png	train/2011_09_30_drive_0020_sync/proj_depth/groundtruth/image_02/0000000015.png	1.000000	-0.000192	-0.000528	0.000426	-0.004201	-0.050009	2.412780	0.576746	1.911057	0.490936	0.494893
0	2011_09_30/2011_09_30_drive_0020_sync/image_02/data/0000000014.png	train/2011_09_30_drive_0020_sync/proj_depth/groundtruth/image_02/0000000014.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.576746	1.911057	0.490936	0.494893
1	2011_09_30/2011_09_30_drive_0020_sync/image_02/data/0000000016.png	train/2011_09_30_drive_0020_sync/proj_depth/groundtruth/image_02/0000000016.png	1.000000	-0.000378	-0.000548	0.000471	-0.003717	-0.048953	2.413596	0.576746	1.911057	0.490936	0.494893
2	2011_09_30/2011_09_30_drive_0020_sync/image_02/data/0000000018.png	train/2011_09_30_drive_0020_sync/proj_depth/groundtruth/image_02/0000000018.png	0.999999	0.000997	-0.000592	0.000002	-0.005302	-0.050779	2.411491	0.576746	1.911057	0.490936	0.494893
3	2011_09_30/2011_09_30_drive_0020_sync/image_02/data/0000000020.png	train/2011_09_30_drive_0020_sync/proj_depth/groundtruth/image_02/0000000020.png	1.000000	-0.000354	-0.000780	-0.000418	-0.007045	-0.048314	2.415413	0.576746	1.911057	0.490936	0.494893
0	2011_09_30/2011_09_30_drive_0020_sync/image_02/data/0000000017.png	train/2011_09_30_drive_0020_sync/proj_depth/groundtruth/image_02/0000000017.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.576746	1.911057	0.490936	0.494893
1	2011_09_30/2011_09_30_drive_0020_sync/image_02/data/0000000019.png	train/2011_09_30_drive_0020_sync/proj_depth/groundtruth/image_02/0000000019.png	1.000000	0.000209	-0.000628	-0.000174	-0.005660	-0.046590	2.298658	0.576746	1.911057	0.490936	0.494893
2	2011_09_30/2011_09_30_drive_0020_sync/image_02/data/0000000021.png	train/2011_09_30_drive_0020_sync/proj_depth/groundtruth/image_02/0000000021.png	1.000000	0.000325	-0.000822	-0.000127	-0.005765	-0.051347	2.414146	0.576746	1.911057	0.490936	0.494893
3	2011_09_30/2011_09_30_drive_0020_sync/image_02/data/0000000023.png	train/2011_09_30_drive_0020_sync/proj_depth/groundtruth/image_02/0000000023.png	0.999999	-0.001250	-0.000787	0.000316	-0.005598	-0.044934	2.418564	0.576746	1.911057	0.490936	0.494893
0	2011_09_30/2011_09_30_drive_0020_sync/image_02/data/0000000025.png	train/2011_09_30_drive_0020_sync/proj_depth/groundtruth/image_02/0000000025.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.576746	1.911057	0.490936	0.494893
1	2011_09_30/2011_09_30_drive_0020_sync/image_02/data/0000000027.png	train/2011_09_30_drive_0020_sync/proj_depth/groundtruth/image_02/0000000027.png	1.000000	0.000388	-0.000866	0.000051	-0.004013	-0.049405	2.415658	0.576746	1.911057	0.490936	0.494893
2	2011_09_30/2011_09_30_drive_0020_sync/image_02/data/0000000029.png	train/2011_09_30_drive_0020_sync/proj_depth/groundtruth/image_02/0000000029.png	1.000000	-0.000393	-0.000635	0.000344	-0.002539	-0.048447	2.302498	0.576746	1.911057	0.490936	0.494893
3	2011_09_30/2011_09_30_drive_0020_sync/image_02/data/0000000031.png	train/2011_09_30_drive_0020_sync/proj_depth/groundtruth/image_02/0000000031.png	1.000000	-0.000031	-0.000551	0.000353	-0.002434	-0.050693	2.419444	0.576746	1.911057	0.490936	0.494893
0	2011_09_30/2011_09_30_drive_0020_sync/image_02/data/0000000030.png	train/2011_09_30_drive_0020_sync/proj_depth/groundtruth/image_02/0000000030.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.576746	1.911057	0.490936	0.494893
1	2011_09_30/2011_09_30_drive_0020_sync/image_02/data/0000000032.png	train/2011_09_30_drive_0020_sync/proj_depth/groundtruth/image_02/0000000032.png	1.000000	-0.000274	-0.000390	0.000407	-0.002198	-0.051879	2.419318	0.576746	1.911057	0.490936	0.494893
2	2011_09_30/2011_09_30_drive_0020_sync/image_02/data/0000000034.png	train/2011_09_30_drive_0020_sync/proj_depth/groundtruth/image_02/0000000034.png	0.999999	-0.001054	0.000113	-0.000265	-0.002668	-0.048912	2.305214	0.576746	1.911057	0.490936	0.494893
3	2011_09_30/2011_09_30_drive_0020_sync/image_02/data/0000000036.png	train/2011_09_30_drive_0020_sync/proj_depth/groundtruth/image_02/0000000036.png	1.000000	0.000269	0.000078	-0.000814	-0.005447	-0.053782	2.417857	0.576746	1.911057	0.490936	0.494893
0	2011_09_30/2011_09_30_drive_0020_sync/image_02/data/0000000033.png	train/2011_09_30_drive_0020_sync/proj_depth/groundtruth/image_02/0000000033.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.576746	1.911057	0.490936	0.494893
1	2011_09_30/2011_09_30_drive_0020_sync/image_02/data/0000000035.png	train/2011_09_30_drive_0020_sync/proj_depth/groundtruth/image_02/0000000035.png	1.000000	-0.000259	0.000101	-0.000636	-0.003850	-0.053677	2.418599	0.576746	1.911057	0.490936	0.494893
2	2011_09_30/2011_09_30_drive_0020_sync/image_02/data/0000000037.png	train/2011_09_30_drive_0020_sync/proj_depth/groundtruth/image_02/0000000037.png	0.999998	-0.000781	0.000318	-0.001881	-0.009373	-0.048837	2.420745	0.576746	1.911057	0.490936	0.494893
3	2011_09_30/2011_09_30_drive_0020_sync/image_02/data/0000000039.png	train/2011_09_30_drive_0020_sync/proj_depth/groundtruth/image_02/0000000039.png	0.999995	-0.002824	0.001592	-0.000355	-0.003028	-0.040718	2.311434	0.576746	1.911057	0.490936	0.494893
0	2011_09_30/2011_09_30_drive_0020_sync/image_02/data/0000000038.png	train/2011_09_30_drive_0020_sync/proj_depth/groundtruth/image_02/0000000038.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.576746	1.911057	0.490936	0.494893
1	2011_09_30/2011_09_30_drive_0020_sync/image_02/data/0000000040.png	train/2011_09_30_drive_0020_sync/proj_depth/groundtruth/image_02/0000000040.png	0.999994	-0.003048	0.001748	-0.000363	-0.001441	-0.043563	2.428820	0.576746	1.911057	0.490936	0.494893
2	2011_09_30/2011_09_30_drive_0020_sync/image_02/data/0000000042.png	train/2011_09_30_drive_0020_sync/proj_depth/groundtruth/image_02/0000000042.png	0.999999	-0.000226	0.001337	0.001009	0.000938	-0.047803	2.311305	0.576746	1.911057	0.490936	0.494893
3	2011_09_30/2011_09_30_drive_0020_sync/image_02/data/0000000044.png	train/2011_09_30_drive_0020_sync/proj_depth/groundtruth/image_02/0000000044.png	0.999998	0.001287	0.000975	-0.000852	-0.005569	-0.052819	2.427560	0.576746	1.911057	0.490936	0.494893
0	2011_09_30/2011_09_30_drive_0020_sync/image_02/data/0000000041.png	train/2011_09_30_drive_0020_sync/proj_depth/groundtruth/image_02/0000000041.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.576746	1.911057	0.490936	0.494893
