id	camera_l	disp	qw	qx	qy	qz	tx	ty	tz
0	PLE_training/fall/color_left/trajectory_4016/000004.JPEG	PLE_training/fall/stereo_disparity/trajectory_4016/000004.PNG	0.999995	-0.001215	0.000000	0.003003	0.132665	-0.335214	2.208280
1	PLE_training/fall/color_left/trajectory_4016/000008.JPEG	PLE_training/fall/stereo_disparity/trajectory_4016/000008.PNG	0.999997	-0.000646	0.000007	0.002483	0.128213	-0.327838	2.221448
2	PLE_training/fall/color_left/trajectory_4016/000012.JPEG	PLE_training/fall/stereo_disparity/trajectory_4016/000012.PNG	0.999999	0.000275	0.000011	0.001292	0.125135	-0.323077	2.234848
3	PLE_training/fall/color_left/trajectory_4016/000016.JPEG	PLE_training/fall/stereo_disparity/trajectory_4016/000016.PNG	0.999999	0.001471	0.000013	-0.000500	0.123616	-0.319445	2.248509
4	PLE_training/fall/color_left/trajectory_4016/000020.JPEG	PLE_training/fall/stereo_disparity/trajectory_4016/000020.PNG	0.999994	0.002413	0.000012	-0.002393	0.122762	-0.317495	2.261506
5	PLE_training/fall/color_left/trajectory_4016/000024.JPEG	PLE_training/fall/stereo_disparity/trajectory_4016/000024.PNG	0.999987	0.002872	0.000007	-0.004173	0.122152	-0.319160	2.273265
6	PLE_training/fall/color_left/trajectory_4016/000028.JPEG	PLE_training/fall/stereo_disparity/trajectory_4016/000028.PNG	0.999979	0.002876	-0.000026	-0.005771	0.121689	-0.326314	2.283605
7	PLE_training/fall/color_left/trajectory_4016/000032.JPEG	PLE_training/fall/stereo_disparity/trajectory_4016/000032.PNG	0.999975	0.002750	-0.000318	-0.006464	0.119403	-0.337329	2.292330
8	PLE_training/fall/color_left/trajectory_4016/000036.JPEG	PLE_training/fall/stereo_disparity/trajectory_4016/000036.PNG	0.999979	0.002708	-0.001009	-0.005798	0.114676	-0.350825	2.299325
9	PLE_training/fall/color_left/trajectory_4016/000040.JPEG	PLE_training/fall/stereo_disparity/trajectory_4016/000040.PNG	0.999987	0.002738	-0.002083	-0.003869	0.108672	-0.366288	2.304641
10	PLE_training/fall/color_left/trajectory_4016/000044.JPEG	PLE_training/fall/stereo_disparity/trajectory_4016/000044.PNG	0.999989	0.002562	-0.003232	-0.002042	0.104470	-0.376346	2.308785
11	PLE_training/fall/color_left/trajectory_4016/000048.JPEG	PLE_training/fall/stereo_disparity/trajectory_4016/000048.PNG	0.999988	0.001981	-0.004240	-0.001261	0.103776	-0.376804	2.311830
12	PLE_training/fall/color_left/trajectory_4016/000052.JPEG	PLE_training/fall/stereo_disparity/trajectory_4016/000052.PNG	0.999985	0.001020	-0.005107	-0.001525	0.106583	-0.369338	2.313395
13	PLE_training/fall/color_left/trajectory_4016/000056.JPEG	PLE_training/fall/stereo_disparity/trajectory_4016/000056.PNG	0.999979	0.000280	-0.006066	-0.002138	0.113126	-0.359458	2.313559
14	PLE_training/fall/color_left/trajectory_4016/000060.JPEG	PLE_training/fall/stereo_disparity/trajectory_4016/000060.PNG	0.999970	0.000373	-0.007356	-0.002387	0.124224	-0.350086	2.312857
15	PLE_training/fall/color_left/trajectory_4016/000064.JPEG	PLE_training/fall/stereo_disparity/trajectory_4016/000064.PNG	0.999956	0.001321	-0.008983	-0.002229	0.141090	-0.337612	2.311731
16	PLE_training/fall/color_left/trajectory_4016/000068.JPEG	PLE_training/fall/stereo_disparity/trajectory_4016/000068.PNG	0.999941	0.002618	-0.010388	-0.001751	0.165416	-0.318730	2.310307
17	PLE_training/fall/color_left/trajectory_4016/000072.JPEG	PLE_training/fall/stereo_disparity/trajectory_4016/000072.PNG	0.999947	0.002685	-0.009824	-0.001292	0.197465	-0.293733	2.308091
18	PLE_training/fall/color_left/trajectory_4016/000076.JPEG	PLE_training/fall/stereo_disparity/trajectory_4016/000076.PNG	0.999975	0.001232	-0.006959	-0.000964	0.228448	-0.268703	2.304884
